imu.roll,imu.pitchrate,imu.heel,ap.mode,ap.wind_angle,imu.headingrate,ap.true_wind_angle,imu.pitch,imu.rollrate,rudder.angle,wind.speed,ap.true_wind_speed,ap.heading_error,ap.heading,gps.speed,timestamp,ap.enabled,ap.vmg,ap.cmg,sow.speed,imu.accel_X,imu.accel_Y,imu.accel_Z,rudder.speed,imu.heading,gps.track,perf.quality_flag,perf.boat_config.Main,perf.boat_config.jib,perf.boat_config.spi,perf.boat_config.weight
-0.693,-0.224,-0.695,compass,-60.689,-0.0,-56.554,-0.981,-0.448,-10.17,2.408,2.429976353155896,-52.868,346.64,0.008,23937.974,False,0.004295349922768737,0.004693978550332339,0.44,-0.09,-0.469,-9.879,0.014,346.64,169.078,True,0,1,0,0
-0.722,0.112,-0.696,compass,-58.248,-0.0,-56.642,-0.971,-0.224,-10.17,2.408,2.410488393177524,-52.861,346.647,0.012,23938.074,False,0.006425914390815379,0.007042202462930768,0.44,-0.051,-0.434,-9.875,0.014,346.647,169.078,True,0,1,0,0
-0.744,0.112,-0.697,compass,-58.248,0.112,-56.762,-0.967,-0.224,-10.17,2.408,2.395277906364565,-52.832,346.676,0.012,23938.174,False,0.006406700277039113,0.007046909153274077,0.44,-0.051,-0.434,-9.914,0.013,346.676,169.078,True,0,1,0,0
-0.766,0.112,-0.699,compass,-57.35,-0.224,-56.707,-0.962,-0.336,-10.17,2.349,2.3629739972938744,-52.817,346.691,0.043,23938.274,False,0.023521606842785276,0.02584717358083757,0.44,-0.051,-0.434,-9.875,0.013,346.691,169.078,True,0,1,0,0
-0.794,0.112,-0.702,compass,-56.486,-0.336,-56.616,-0.959,-0.448,-10.2,2.349,2.3266093404274084,-52.81,346.698,0.043,23938.374,False,0.023572167912167888,0.025851597986784575,0.44,-0.051,-0.434,-9.875,-0.004,346.698,169.078,True,0,1,0,0
-0.809,0.112,-0.705,compass,-58.1,-0.0,-56.416,-0.954,-0.224,-10.2,2.289,2.3126457376538623,-52.788,346.72,0.082,23938.474,False,0.045243017106963525,0.049377990652690544,0.44,-0.051,-0.434,-9.875,-0.004,346.72,169.078,True,0,1,0,0
-0.824,0.112,-0.709,compass,-58.1,-0.0,-56.293,-0.949,-0.224,-10.2,2.289,2.301713252842512,-52.781,346.727,0.082,23938.574,False,0.045378334953535084,0.04938623964129002,0.44,-0.051,-0.395,-9.875,-0.004,346.727,169.078,True,0,1,0,0
-0.85,0.0,-0.713,compass,-59.41,0.112,-56.351,-0.966,-0.224,-10.13,2.229,2.270778621881359,-52.774,346.734,0.064,23938.674,False,0.035593347190385594,0.038809693586283014,0.44,-0.051,-0.395,-9.875,0.02,346.734,169.078,True,0,1,0,0
-0.863,0.112,-0.718,compass,-58.855,-0.0,-56.451,-0.975,-0.112,-10.13,2.229,2.2649249823725697,-52.774,346.734,0.064,23938.774,False,0.035490354673006756,0.03880970960709962,0.44,-0.051,-0.434,-9.875,0.02,346.734,169.078,True,0,1,0,0
-0.877,-0.112,-0.722,compass,-60.844,0.224,-56.701,-0.976,-0.224,-10.13,2.269,2.2425589601802103,-52.78,346.728,0.052,23938.874,False,0.02883526335800483,0.031748457057825696,0.44,-0.051,-0.395,-9.875,0.02,346.728,169.078,True,0,1,0,0
-0.882,-0.112,-0.727,compass,-61.62,0.224,-57.04,-0.991,-0.112,-10.26,2.269,2.2367169893672734,-52.788,346.72,0.052,23938.974,False,0.028566914029975923,0.03174323159193739,0.44,-0.051,-0.395,-9.875,-0.025,346.72,169.078,True,0,1,0,0
-0.888,-0.112,-0.732,compass,-61.603,0.336,-57.408,-1.005,-0.112,-10.26,2.329,2.24544655082943,-52.795,346.713,0.054,23939.074,False,0.02932411513541711,0.03291348839020112,0.44,-0.051,-0.395,-9.875,-0.025,346.713,169.078,True,0,1,0,0
-0.894,-0.224,-0.737,compass,-64.342,0.112,-57.918,-1.013,0.112,-10.2,2.329,2.2698193426085194,-52.809,346.699,0.054,23939.174,False,0.028905559313783098,0.03290292844532284,0.44,-0.051,-0.395,-9.875,0.007,346.699,169.078,True,0,1,0,0
-0.892,-0.224,-0.741,compass,-64.179,0.336,-58.707,-1.026,0.112,-10.2,2.448,2.3091355085451744,-52.831,346.677,0.004,23939.274,False,0.0020182052957974273,0.002349022367250623,0.44,-0.051,-0.395,-9.875,0.007,346.677,169.078,True,0,1,0,0
-0.884,-0.112,-0.746,compass,-63.539,0.112,-59.417,-1.032,0.224,-10.2,2.448,2.357679308737875,-52.845,346.663,0.004,23939.374,False,0.0019764777698494966,0.002348258139182939,0.44,-0.051,-0.395,-9.875,0.007,346.663,169.078,True,0,1,0,0
-0.877,-0.224,-0.75,compass,-63.607,-0.0,-59.985,-1.038,0.224,-10.11,2.588,2.4214026718949992,-52.866,346.642,0.019,23939.474,False,0.009712953160087493,0.011735590175191414,0.44,-0.051,-0.395,-9.875,0.036,346.642,169.078,True,0,1,0,0
-0.849,0.0,-0.753,compass,-61.291,0.112,-60.378,-1.034,0.224,-10.11,2.588,2.483489000317008,-52.909,346.599,0.019,23939.574,False,0.009589841518880057,0.01172399791487299,0.44,-0.051,-0.395,-9.875,0.036,346.599,169.078,True,0,1,0,0
-0.834,-0.224,-0.755,compass,-62.918,0.448,-60.746,-1.039,0.112,-10.24,2.667,2.524449494020139,-52.916,346.592,0.014,23939.675,False,0.006638556192984333,0.008205419734190186,0.44,-0.051,-0.395,-9.875,-0.033,346.592,169.078,True,0,1,0,0
-0.82,-0.112,-0.757,compass,-62.366,-0.0,-61.037,-1.037,0.224,-10.24,2.667,2.5744054320316936,-52.923,346.585,0.014,23939.775,False,0.006579429402475771,0.008204070075741218,0.44,-0.051,-0.395,-9.875,-0.033,346.585,169.078,True,0,1,0,0
-0.806,0.112,-0.758,compass,-60.161,-0.0,-61.119,-1.035,0.224,-10.24,2.727,2.6406979877057384,-52.938,346.57,0.025,23939.875,False,0.01218701125987973,0.015230891074067554,0.44,-0.051,-0.395,-9.914,-0.033,346.57,169.078,True,0,1,0,0
-0.793,0.0,-0.759,compass,-61.227,0.112,-61.152,-1.027,0.224,-10.17,2.727,2.6858827016004536,-52.938,346.57,0.025,23939.975,False,0.012178396896426823,0.01523088402811083,0.44,-0.051,-0.395,-9.875,-0.006,346.57,169.078,True,0,1,0,0
-0.78,0.0,-0.76,compass,-61.254,-0.112,-61.184,-1.018,0.224,-10.17,2.667,2.7071214258289107,-52.952,346.556,0.017,23940.075,False,0.008421984623683045,0.010541068950055866,0.44,-0.051,-0.434,-9.875,-0.006,346.556,169.078,True,0,1,0,0
-0.767,0.224,-0.76,compass,-59.099,-0.0,-61.09,-1.009,0.224,-10.17,2.667,2.7370110649910324,-52.966,346.542,0.017,23940.175,False,0.008446753418829507,0.010537679720621728,0.44,-0.051,-0.434,-9.875,-0.006,346.542,169.078,True,0,1,0,0
-0.754,0.0,-0.76,compass,-61.254,0.112,-60.98,-1.0,0.224,-10.15,2.667,2.7483869364001166,-52.973,346.535,0.029,23940.275,False,0.014128858280385119,0.017559972441603754,0.44,-0.051,-0.434,-9.875,0.001,346.535,169.078,True,0,1,0,0
-0.726,0.112,-0.759,compass,-59.535,0.112,-60.817,-0.997,0.112,-10.15,2.667,2.7522764875393766,-52.981,346.527,0.029,23940.375,False,0.014202006960934568,0.017556677099332695,0.44,-0.051,-0.434,-9.875,0.001,346.527,169.078,True,0,1,0,0
-0.687,0.224,-0.757,compass,-59.704,-0.0,-60.506,-0.971,0.336,-10.17,2.528,2.758666026221793,-52.988,346.52,0.064,23940.475,False,0.03155049021363481,0.038618461139753306,0.44,-0.051,-0.469,-9.875,-0.009,346.52,169.078,True,0,1,0,0
-0.673,0.112,-0.754,compass,-59.51,-0.0,-60.203,-0.962,0.112,-10.17,2.528,2.733895791604103,-52.988,346.52,0.064,23940.575,False,0.03185318257024762,0.03861845797156843,0.44,-0.051,-0.434,-9.875,-0.009,346.52,169.078,True,0,1,0,0
-0.653,0.112,-0.751,compass,-59.507,0.112,-60.051,-0.953,0.112,-10.17,2.508,2.7064718158021033,-52.988,346.52,0.033,23940.675,False,0.016487910631494174,0.019894318340294096,0.44,-0.051,-0.469,-9.914,-0.009,346.52,169.078,True,0,1,0,0
-0.64,0.112,-0.748,compass,-59.507,-0.112,-59.903,-0.944,0.112,-10.3,2.508,2.6850914011665954,-52.988,346.52,0.033,23940.775,False,0.016564108552251364,0.019894318795695705,0.44,-0.051,-0.434,-9.875,-0.052,346.52,169.078,True,0,1,0,0
-0.633,0.112,-0.745,compass,-58.762,-0.0,-59.696,-0.943,0.0,-10.3,2.408,2.6357990580808206,-52.988,346.52,0.039,23940.875,False,0.019610991727431398,0.023405036538777933,0.44,-0.051,-0.469,-9.875,-0.052,346.52,169.078,True,0,1,0,0
-0.626,0.112,-0.741,compass,-59.487,-0.112,-59.526,-0.943,0.112,-10.15,2.408,2.608815825328537,-52.981,346.527,0.039,23940.975,False,0.0197150769741672,0.023408754745391763,0.44,-0.012,-0.469,-9.879,0.027,346.527,169.078,True,0,1,0,0
-0.62,0.0,-0.737,compass,-59.998,0.112,-59.327,-0.942,0.0,-10.15,2.468,2.5849948387921486,-52.988,346.52,0.058,23941.075,False,0.0297437145915627,0.035107421859415684,0.44,-0.051,-0.434,-9.875,0.027,346.52,169.078,True,0,1,0,0
-0.613,-0.112,-0.734,compass,-61.906,0.224,-59.276,-0.941,0.112,-10.15,2.468,2.5715129919959407,-52.981,346.527,0.058,23941.176,False,0.02979402273729672,0.03511299931080167,0.44,-0.051,-0.469,-9.875,0.027,346.527,169.078,True,0,1,0,0
-0.612,-0.112,-0.73,compass,-60.532,-0.0,-59.233,-0.948,-0.112,-10.2,2.468,2.5378062888243207,-52.988,346.52,0.06,23941.276,False,0.030821679546439978,0.036277459885400196,0.44,-0.051,-0.469,-9.875,0.008,346.52,169.078,True,0,1,0,0
-0.61,-0.112,-0.726,compass,-59.798,-0.112,-59.17,-0.962,-0.224,-10.2,2.468,2.4999445215730387,-52.975,346.533,0.06,23941.376,False,0.030889585235733135,0.03628884152521889,0.44,-0.051,-0.434,-9.875,0.008,346.533,169.078,True,0,1,0,0
-0.616,-0.224,-0.723,compass,-61.114,-0.0,-59.133,-0.97,-0.224,-10.24,2.448,2.4601127238644573,-52.968,346.54,0.066,23941.476,False,0.03391965977813495,0.039806982378499535,0.44,-0.051,-0.469,-9.875,-0.013,346.54,169.078,True,0,1,0,0
-0.622,-0.336,-0.72,compass,-62.466,-0.0,-59.199,-0.985,-0.224,-10.24,2.448,2.4226300860057366,-52.968,346.54,0.066,23941.576,False,0.03385163229262089,0.03980675116917355,0.44,-0.051,-0.469,-9.875,-0.013,346.54,169.078,True,0,1,0,0
-0.635,-0.112,-0.718,compass,-59.804,-0.112,-59.255,-0.993,-0.224,-10.24,2.548,2.427286836461004,-52.975,346.533,0.058,23941.676,False,0.029814078028302844,0.03511796275714347,0.44,-0.051,-0.434,-9.875,-0.013,346.533,169.078,True,0,1,0,0
-0.64,-0.224,-0.715,compass,-61.759,-0.0,-59.356,-1.008,-0.112,-10.26,2.548,2.4360105129498004,-52.976,346.532,0.058,23941.776,False,0.0297257689555648,0.03511776149983128,0.44,-0.051,-0.434,-9.914,-0.018,346.532,169.078,True,0,1,0,0
-0.659,-0.112,-0.713,compass,-60.487,-0.224,-59.386,-1.024,-0.112,-10.26,2.687,2.4813155587274043,-52.989,346.519,0.07,23941.876,False,0.03562800557638733,0.04212769789439241,0.44,-0.051,-0.434,-9.875,-0.018,346.519,169.078,True,0,1,0,0
-0.665,0.0,-0.712,compass,-59.337,-0.0,-59.344,-1.031,-0.112,-10.2,2.687,2.5234298647615905,-53.003,346.505,0.07,23941.976,False,0.0356634893911624,0.042114074469194615,0.44,-0.051,-0.434,-9.875,0.013,346.505,169.078,True,0,1,0,0
-0.679,-0.112,-0.711,compass,-59.82,-0.112,-59.341,-1.032,-0.224,-10.2,2.767,2.553663436701581,-53.024,346.484,0.054,23942.076,False,0.02773070098577418,0.03273971575443392,0.44,-0.09,-0.434,-9.879,0.013,346.484,169.078,True,0,1,0,0
-0.693,-0.112,-0.711,compass,-59.821,-0.224,-59.315,-1.034,-0.224,-10.15,2.767,2.577272978047608,-53.046,346.462,0.054,23942.176,False,0.027743865316485584,0.032723409904431046,0.44,-0.09,-0.434,-9.918,0.037,346.462,169.078,True,0,1,0,0
-0.727,0.112,-0.711,compass,-49.248,-0.0,-58.861,-1.036,-0.112,-10.15,2.807,2.6302684380034345,-53.108,346.4,0.033,23942.276,False,0.01704951929241384,0.01983878861304425,0.44,-0.09,-0.469,-9.918,0.037,346.4,169.078,True,0,1,0,0
-0.748,0.112,-0.712,compass,-48.423,-0.224,-58.055,-1.039,-0.224,-10.2,2.807,2.661766970710197,-53.122,346.386,0.033,23942.376,False,0.01744983698016949,0.019832503922055676,0.44,-0.051,-0.434,-9.875,0.008,346.386,169.078,True,0,1,0,0
-0.769,0.112,-0.714,compass,-46.415,-0.0,-56.914,-1.041,-0.448,-10.2,2.647,2.633823273967172,-53.115,346.393,0.047,23942.476,False,0.025433607019459993,0.028003524503013376,0.44,-0.051,-0.434,-9.914,0.008,346.393,169.078,True,0,1,0,0
-0.784,-0.112,-0.716,compass,-49.432,-0.112,-55.819,-1.036,-0.336,-10.2,2.647,2.6041609592235946,-53.115,346.393,0.047,23942.576,False,0.02618468814499327,0.028003743018513105,0.44,-0.051,-0.434,-9.914,0.008,346.393,169.078,True,0,1,0,0
-0.806,0.224,-0.719,compass,-46.26,0.112,-54.623,-1.025,-0.336,-10.22,2.588,2.5964388200463775,-53.107,346.401,0.056,23942.677,False,0.03261850920084981,0.033843776206886736,0.44,-0.051,-0.434,-9.875,0.001,346.401,169.078,True,0,1,0,0
-0.828,0.112,-0.722,compass,-47.27,0.112,-53.494,-1.02,-0.336,-10.22,2.588,2.5814068843778615,-53.106,346.402,0.056,23942.777,False,0.03352367996751975,0.03384475896901203,0.44,-0.051,-0.395,-9.914,0.001,346.402,169.078,True,0,1,0,0
-0.844,0.224,-0.726,compass,-47.194,0.112,-52.458,-1.001,-0.224,-10.22,2.588,2.5889646060855562,-53.105,346.403,0.058,23942.877,False,0.03552492369261043,0.035012339317840736,0.44,-0.051,-0.395,-9.875,0.0,346.403,169.078,True,0,1,0,0
-0.866,0.112,-0.73,compass,-47.27,-0.224,-51.527,-0.996,-0.336,-10.22,2.588,2.5760728993678175,-53.112,346.396,0.058,23942.977,False,0.03627029520672564,0.035007023460802394,0.44,-0.051,-0.395,-9.875,0.0,346.396,169.078,True,0,1,0,0
-0.911,0.224,-0.735,compass,-44.111,0.112,-50.579,-0.973,-0.336,-10.22,2.528,2.562995428847082,-53.132,346.376,0.052,23943.077,False,0.03330996853567083,0.03149127007027312,0.44,-0.051,-0.355,-9.918,0.0,346.376,169.078,True,0,1,0,0
-0.933,0.112,-0.741,compass,-46.097,-0.112,-49.746,-0.969,-0.224,-10.2,2.528,2.5528901180209287,-53.132,346.376,0.052,23943.177,False,0.033901019796051715,0.03149156727903206,0.44,-0.051,-0.395,-9.914,0.007,346.376,169.078,True,0,1,0,0
-0.954,0.112,-0.748,compass,-46.209,0.112,-49.186,-0.971,-0.224,-10.2,2.627,2.559857413149335,-53.124,346.384,0.008,23943.277,False,0.005081298809087605,0.0046662892863816,0.44,-0.051,-0.395,-9.875,0.007,346.384,169.078,True,0,1,0,0
-0.967,-0.224,-0.754,compass,-50.187,0.112,-48.887,-0.98,-0.112,-10.2,2.627,2.5485146585536245,-53.11,346.398,0.008,23943.377,False,0.005113342146017532,0.004667799517034703,0.44,-0.051,-0.355,-9.879,0.007,346.398,169.078,True,0,1,0,0
-0.981,0.112,-0.761,compass,-47.222,-0.112,-48.484,-0.975,-0.112,-10.22,2.767,2.603467859064085,-53.096,346.412,0.051,23943.478,False,0.033510262409490274,0.030350718873698865,0.44,-0.051,-0.355,-9.879,-0.0,346.412,169.078,True,0,1,0,0
-0.995,0.0,-0.768,compass,-49.812,-0.112,-48.27,-0.977,0.112,-10.22,2.767,2.657447385971858,-53.095,346.413,0.051,23943.578,False,0.03364987967921814,0.03035084060373826,0.44,-0.012,-0.355,-9.875,-0.0,346.413,169.078,True,0,1,0,0
-1.009,0.112,-0.775,compass,-48.037,-0.0,-48.076,-0.979,0.0,-10.22,2.687,2.6813666552454114,-53.095,346.413,0.054,23943.678,False,0.03637427056702945,0.032685652049434674,0.44,-0.012,-0.355,-9.875,-0.0,346.413,169.078,True,0,1,0,0
-1.016,0.112,-0.782,compass,-49.689,-0.112,-48.001,-0.979,0.224,-10.22,2.687,2.7201031913819187,-53.102,346.406,0.054,23943.778,False,0.036421766687817235,0.032680442582019874,0.44,-0.051,-0.355,-9.879,-0.0,346.406,169.078,True,0,1,0,0
-1.025,0.112,-0.79,compass,-47.21,-0.112,-47.913,-0.966,-0.112,-10.22,2.747,2.7316812403678394,-53.102,346.406,0.043,23943.878,False,0.028665907935722722,0.025677713078970262,0.44,-0.051,-0.395,-9.836,-0.0,346.406,169.078,True,0,1,0,0
-1.032,-0.112,-0.797,compass,-50.784,-0.224,-47.967,-0.96,0.112,-10.26,2.747,2.743283484752347,-53.102,346.406,0.043,23943.978,False,0.028635949342041864,0.02567784942769857,0.44,-0.051,-0.355,-9.918,-0.02,346.406,169.078,True,0,1,0,0
-1.026,-0.224,-0.804,compass,-51.697,-0.0,-48.126,-0.952,0.112,-10.26,2.826,2.762576824858468,-53.095,346.413,0.051,23944.078,False,0.03374217147017759,0.030351488088364853,0.44,-0.051,-0.395,-9.953,-0.02,346.413,169.078,True,0,1,0,0
-1.019,-0.112,-0.817,compass,-49.121,-0.0,-48.067,-0.959,-0.112,-10.17,2.926,2.801783805737253,-53.081,346.427,0.128,23944.278,False,0.08576013010442407,0.0770705426276124,0.44,-0.051,-0.355,-9.918,0.027,346.427,169.078,True,0,1,0,0
-1.019,-0.112,-0.817,compass,-49.121,-0.0,-48.067,-0.959,-0.112,-10.17,2.926,2.801783805737253,-53.081,346.427,0.128,23944.278,False,0.08576013010442407,0.0770705426276124,0.44,-0.051,-0.355,-9.918,0.027,346.427,169.078,True,0,1,0,0
-1.025,0.0,-0.829,compass,-49.001,-0.448,-48.249,-0.966,0.0,-10.17,3.026,2.8934059376693364,-53.136,346.372,0.029,23944.478,False,0.019404603826278916,0.017493398230958256,0.44,-0.012,-0.355,-9.875,0.025,346.372,169.078,True,0,1,0,0
-1.025,0.0,-0.829,compass,-49.001,-0.448,-48.249,-0.966,0.0,-10.17,3.026,2.8934059376693364,-53.136,346.372,0.029,23944.478,False,0.019404603826278916,0.017493398230958256,0.44,-0.012,-0.355,-9.875,0.025,346.372,169.078,True,0,1,0,0
-1.046,0.112,-0.841,compass,-47.386,-0.224,-48.186,-0.959,-0.112,-10.26,3.045,2.9557086277055444,-53.235,346.273,0.119,23944.678,False,0.07892413589840992,0.07097665605064342,0.44,-0.09,-0.395,-9.957,-0.023,346.273,169.078,True,0,1,0,0
-1.046,0.112,-0.841,compass,-47.386,-0.224,-48.186,-0.959,-0.112,-10.26,3.045,2.9557086277055444,-53.235,346.273,0.119,23944.678,False,0.07892413589840992,0.07097665605064342,0.44,-0.09,-0.395,-9.957,-0.023,346.273,169.078,True,0,1,0,0
-1.08,0.112,-0.855,compass,-45.789,0.112,-47.822,-0.968,-0.336,-10.2,3.045,2.9610569413555923,-53.34,346.168,0.041,23944.879,False,0.027343961801417686,0.024374309513282937,0.44,-0.09,-0.355,-9.875,0.009,346.168,169.078,True,0,1,0,0
-1.08,0.112,-0.855,compass,-45.789,0.112,-47.822,-0.968,-0.336,-10.2,3.045,2.9610569413555923,-53.34,346.168,0.041,23944.879,False,0.027343961801417686,0.024374309513282937,0.44,-0.09,-0.355,-9.875,0.009,346.168,169.078,True,0,1,0,0
-1.139,0.112,-0.871,compass,-46.662,0.112,-47.562,-1.002,-0.224,-10.24,3.125,2.9977560272557606,-53.453,346.055,0.047,23945.079,False,0.03139193043717546,0.02778279168259724,0.44,-0.051,-0.395,-9.875,-0.012,346.055,169.078,True,0,1,0,0
-1.139,0.112,-0.871,compass,-46.662,0.112,-47.562,-1.002,-0.224,-10.24,3.125,2.9977560272557606,-53.453,346.055,0.047,23945.079,False,0.03139193043717546,0.02778279168259724,0.44,-0.051,-0.395,-9.875,-0.012,346.055,169.078,True,0,1,0,0
-1.208,0.0,-0.89,compass,-45.792,-0.0,-47.319,-1.01,-0.448,-10.24,3.026,2.965422488784731,-53.494,346.014,0.021,23945.279,False,0.014464022553623794,0.012721555583145475,0.44,-0.051,-0.355,-9.918,-0.012,346.014,169.078,True,0,1,0,0
-1.208,0.0,-0.89,compass,-45.792,-0.0,-47.319,-1.01,-0.448,-10.24,3.026,2.965422488784731,-53.494,346.014,0.021,23945.279,False,0.014464022553623794,0.012721555583145475,0.44,-0.051,-0.355,-9.918,-0.012,346.014,169.078,True,0,1,0,0
-1.279,-0.112,-0.912,compass,-46.762,-0.0,-46.842,-1.004,-0.448,-10.2,3.125,2.9373074934700343,-53.52,345.988,0.064,23945.479,False,0.043805835233090076,0.03814071579256932,0.44,-0.051,-0.355,-9.879,0.003,345.988,169.078,True,0,1,0,0
-1.279,-0.112,-0.912,compass,-46.762,-0.0,-46.842,-1.004,-0.448,-10.2,3.125,2.9373074934700343,-53.52,345.988,0.064,23945.479,False,0.043805835233090076,0.03814071579256932,0.44,-0.051,-0.355,-9.879,0.003,345.988,169.078,True,0,1,0,0
-1.366,0.112,-0.938,compass,-44.958,-0.224,-46.219,-0.985,-0.448,-10.17,3.045,2.949773226199813,-53.561,345.947,0.054,23945.679,False,0.0376036547410239,0.032330547894243424,0.44,-0.012,-0.277,-9.918,0.012,345.947,169.078,True,0,1,0,0
-1.366,0.112,-0.938,compass,-44.958,-0.224,-46.219,-0.985,-0.448,-10.17,3.045,2.949773226199813,-53.561,345.947,0.054,23945.679,False,0.0376036547410239,0.032330547894243424,0.44,-0.012,-0.277,-9.918,0.012,345.947,169.078,True,0,1,0,0
-1.51,0.112,-0.969,compass,-43.961,-0.112,-45.74,-0.953,-0.56,-10.15,2.966,2.899161991444606,-53.615,345.893,0.043,23945.879,False,0.02980024161351279,0.025370264304655776,0.44,-0.051,-0.316,-9.918,0.021,345.893,169.078,True,0,1,0,0
-1.51,0.112,-0.969,compass,-43.961,-0.112,-45.74,-0.953,-0.56,-10.15,2.966,2.899161991444606,-53.615,345.893,0.043,23945.879,False,0.02980024161351279,0.025370264304655776,0.44,-0.051,-0.316,-9.918,0.021,345.893,169.078,True,0,1,0,0
-1.596,0.112,-1.004,compass,-44.632,-0.112,-45.313,-0.943,-0.448,-10.15,2.826,2.843413721680993,-53.606,345.902,0.021,23946.079,False,0.015025218438650085,0.012687893767456462,0.44,-0.012,-0.277,-9.879,0.021,345.902,169.078,True,0,1,0,0
-1.596,0.112,-1.004,compass,-44.632,-0.112,-45.313,-0.943,-0.448,-10.15,2.826,2.843413721680993,-53.606,345.902,0.021,23946.079,False,0.015025218438650085,0.012687893767456462,0.44,-0.012,-0.277,-9.879,0.021,345.902,169.078,True,0,1,0,0
-1.682,0.224,-1.044,compass,-44.38,-0.224,-45.011,-0.932,-0.336,-10.17,2.667,2.7597923971648926,-53.611,345.897,0.023,23946.279,False,0.016482816105333208,0.013839514740773926,0.44,-0.051,-0.242,-9.875,0.012,345.897,169.078,True,0,1,0,0
