imu.roll,imu.pitchrate,imu.heel,ap.mode,ap.wind_angle,imu.headingrate,ap.true_wind_angle,imu.pitch,imu.rollrate,rudder.angle,wind.speed,ap.true_wind_speed,ap.heading_error,ap.heading,gps.speed,timestamp,ap.enabled,ap.vmg,ap.cmg,sow.speed,imu.accel_X,imu.accel_Y,imu.accel_Z,rudder.speed,imu.heading,gps.track,perf.quality_flag,perf.boat_config.Main,perf.boat_config.jib,perf.boat_config.spi,perf.boat_config.weight
-1.234,0.112,-1.28,compass,-39.142,-0.112,-39.974,-0.945,0.112,-10.26,3.603,3.5879246256851047,-54.155,345.353,0.039,23847.412,False,0.02979952891781841,0.02276781702564532,0.45,-0.051,-0.355,-9.918,-0.023,345.353,169.078,True,0,1,0,0
-1.234,0.112,-1.28,compass,-39.142,-0.112,-39.974,-0.945,0.112,-10.26,3.603,3.5879246256851047,-54.155,345.353,0.039,23847.412,False,0.02979952891781841,0.02276781702564532,0.45,-0.051,-0.355,-9.918,-0.023,345.353,169.078,True,0,1,0,0
-1.198,0.112,-1.275,compass,-38.402,-0.0,-39.722,-0.954,0.0,-10.2,3.603,3.626487499785811,-54.17,345.338,0.023,23847.613,False,0.017942155560671403,0.01365588391632539,0.45,-0.051,-0.355,-9.879,-0.001,345.338,169.078,True,0,1,0,0
-1.198,0.112,-1.275,compass,-38.402,-0.0,-39.722,-0.954,0.0,-10.2,3.603,3.626487499785811,-54.17,345.338,0.023,23847.613,False,0.017942155560671403,0.01365588391632539,0.45,-0.051,-0.355,-9.879,-0.001,345.338,169.078,True,0,1,0,0
-1.198,0.112,-1.27,compass,-37.647,-0.0,-39.479,-0.954,-0.112,-10.2,3.603,3.6318392311943946,-54.184,345.324,0.017,23847.813,False,0.013502238485370122,0.010238478415135036,0.45,-0.051,-0.355,-9.879,-0.001,345.324,169.078,True,0,1,0,0
-1.198,0.112,-1.27,compass,-37.647,-0.0,-39.479,-0.954,-0.112,-10.2,3.603,3.6318392311943946,-54.184,345.324,0.017,23847.813,False,0.013502238485370122,0.010238478415135036,0.45,-0.051,-0.355,-9.879,-0.001,345.324,169.078,True,0,1,0,0
-1.191,-0.112,-1.266,compass,-42.234,0.112,-39.178,-0.953,-0.224,-10.24,3.663,3.6551888296739934,-54.177,345.331,0.113,23848.013,False,0.08739989212980465,0.0659922366337854,0.45,-0.051,-0.355,-9.879,-0.014,345.331,169.078,True,0,1,0,0
-1.191,-0.112,-1.266,compass,-42.234,0.112,-39.178,-0.953,-0.224,-10.24,3.663,3.6551888296739934,-54.177,345.331,0.113,23848.013,False,0.08739989212980465,0.0659922366337854,0.45,-0.051,-0.355,-9.879,-0.014,345.331,169.078,True,0,1,0,0
-1.205,-0.112,-1.262,compass,-42.954,0.336,-39.647,-0.956,-0.112,-10.22,3.663,3.6469720338699316,-54.142,345.366,0.047,23848.213,False,0.03593747531088713,0.02733013767134632,0.45,-0.012,-0.355,-9.875,-0.003,345.366,169.078,True,0,1,0,0
-1.205,-0.112,-1.262,compass,-42.954,0.336,-39.647,-0.956,-0.112,-10.22,3.663,3.6469720338699316,-54.142,345.366,0.047,23848.213,False,0.03593747531088713,0.02733013767134632,0.45,-0.012,-0.355,-9.875,-0.003,345.366,169.078,True,0,1,0,0
-1.227,0.224,-1.259,compass,-41.128,-0.0,-39.914,-0.946,-0.112,-10.24,3.842,3.7180956234394693,-54.049,345.459,0.091,23848.413,False,0.07016492521770192,0.0536409665983958,0.45,-0.051,-0.355,-9.918,-0.009,345.459,169.078,True,0,1,0,0
-1.227,0.224,-1.259,compass,-41.128,-0.0,-39.914,-0.946,-0.112,-10.24,3.842,3.7180956234394693,-54.049,345.459,0.091,23848.413,False,0.07016492521770192,0.0536409665983958,0.45,-0.051,-0.355,-9.918,-0.009,345.459,169.078,True,0,1,0,0
-1.249,0.0,-1.259,compass,-41.634,-0.0,-40.117,-0.943,-0.224,-10.2,3.802,3.7525494004762487,-53.964,345.544,0.056,23848.613,False,0.04318216632590593,0.033165604168919775,0.45,-0.051,-0.355,-9.918,0.012,345.544,169.078,True,0,1,0,0
-1.249,0.0,-1.259,compass,-41.634,-0.0,-40.117,-0.943,-0.224,-10.2,3.802,3.7525494004762487,-53.964,345.544,0.082,23848.613,False,0.04318216632590593,0.033165604168919775,0.45,-0.051,-0.355,-9.918,0.012,345.544,169.078,True,0,1,0,0
-1.269,-0.112,-1.259,compass,-42.956,0.112,-40.301,-0.954,-0.112,-10.26,3.722,3.732335547746919,-53.887,345.621,0.082,23848.813,False,0.0623808271437075,0.048122002685897676,0.45,-0.051,-0.316,-9.879,-0.019,345.621,169.078,True,0,1,0,0
