imu.roll,imu.pitchrate,imu.heel,ap.mode,ap.wind_angle,imu.headingrate,ap.true_wind_angle,imu.pitch,imu.rollrate,rudder.angle,wind.speed,ap.true_wind_speed,ap.heading_error,ap.heading,gps.speed,timestamp,ap.enabled,ap.vmg,ap.cmg,sow.speed,imu.accel_X,imu.accel_Y,imu.accel_Z,rudder.speed,imu.heading,gps.track,perf.quality_flag,perf.boat_config.Main,perf.boat_config.jib,perf.boat_config.spi,perf.boat_config.weight
-0.205,-0.336,-0.217,compass,-126.873,-0.783,172.682,-0.871,0.448,4.83,0.0,3.784531194621722,-60.0,270.142,4.059,23227.385,False,-4.023920479888001,-2.5745614483533377,4.0,-0.012,-0.586,-9.797,0.22,270.142,274.64,True,0,1,0,0
-0.146,-0.224,-0.215,compass,-123.693,-0.895,173.833,-0.899,0.336,5.05,0.0,3.8353605100144614,-60.0,270.061,4.096,23227.485,False,-4.070416816984572,-2.602446968715477,4.0,-0.051,-0.586,-9.836,0.309,270.061,275.026,True,0,1,0,0
-0.106,-0.56,-0.212,compass,-149.04,-0.783,175.169,-0.936,0.336,5.05,0.0,3.887759351234302,-60.0,269.976,4.096,23227.586,False,-4.079884104865837,-2.607173087678814,4.0,-0.09,-0.625,-9.918,0.309,269.976,275.026,True,0,1,0,0
-0.071,-0.448,-0.207,compass,165.966,-0.783,175.799,-0.988,-0.112,5.07,0.0,3.8627630765987107,-60.0,269.894,3.991,23227.686,False,-3.978933420090389,-2.544707420879933,4.0,-0.09,-0.66,-9.996,0.287,269.894,273.708,True,0,1,0,0
-0.051,-0.448,-0.203,compass,128.664,-0.783,175.716,-1.036,-0.56,5.07,0.0,3.806042885436916,-60.0,269.829,3.991,23227.786,False,-3.9785108385307795,-2.54824327676508,3.97,-0.129,-0.66,-10.066,0.287,269.829,273.708,True,0,1,0,0
-0.051,-0.336,-0.198,compass,120.969,-0.671,175.679,-1.132,-0.56,5.07,0.0,3.7684585453062,-60.0,269.712,3.937,23227.886,False,-3.9238561257150195,-2.5196391684805577,3.97,-0.09,-0.625,-10.105,0.287,269.712,271.348,True,0,1,0,0
-0.06,-0.224,-0.194,compass,111.806,-0.895,175.428,-1.18,-0.56,5.36,0.0,3.759663098624264,-60.0,269.661,3.937,23227.986,False,-3.9225743537461386,-2.5223109905293155,3.97,-0.09,-0.625,-10.141,0.358,269.661,271.348,True,0,1,0,0
-0.094,-0.224,-0.191,compass,104.039,-0.56,174.718,-1.213,-0.895,5.36,0.0,3.783637788723013,-60.0,269.612,4.088,23228.086,False,-4.069215423527704,-2.6221942766838846,3.97,-0.09,-0.547,-10.145,0.358,269.612,270.923,True,0,1,0,0
-0.148,-0.112,-0.19,compass,98.132,-1.007,174.298,-1.237,-0.783,5.36,0.0,3.82181000500991,-60.0,269.562,4.088,23228.186,False,-4.066339319777831,-2.6248861466282394,3.97,-0.09,-0.547,-10.102,0.358,269.562,270.923,True,0,1,0,0
-0.217,-0.224,-0.191,compass,74.514,-0.783,167.255,-1.255,-1.007,6.44,2.01,3.8392279842992503,-60.0,269.499,3.96,23228.286,False,-3.858833958674816,-2.545875695543466,3.97,-0.09,-0.469,-10.023,0.677,269.499,270.342,True,0,1,0,0
-0.291,-0.224,-0.194,compass,73.73,-0.895,162.147,-1.269,-0.783,6.44,2.01,3.8544711268392815,-60.0,269.431,3.96,23228.387,False,-3.7642827360259083,-2.5494912272304755,3.97,-0.051,-0.395,-9.992,0.677,269.431,270.342,True,0,1,0,0
-0.365,-0.448,-0.199,compass,74.939,-0.783,158.161,-1.292,-0.56,6.21,2.269,3.8911696807550125,-60.0,269.362,4.045,23228.487,False,-3.7489299099895166,-2.6082635198370836,3.97,-0.012,-0.277,-9.918,0.491,269.362,269.569,True,0,1,0,0
-0.439,-0.448,-0.206,compass,73.76,-1.119,155.587,-1.306,-0.224,6.21,2.269,3.9141171200394056,-60.0,269.294,4.045,23228.587,False,-3.6768408371182666,-2.611947729408684,3.97,-0.012,-0.277,-9.879,0.491,269.294,269.569,True,0,1,0,0
-0.527,-0.56,-0.216,compass,73.588,-1.231,153.466,-1.315,0.112,6.21,2.389,3.940773482811996,-60.0,269.236,4.024,23228.687,False,-3.5929786992268657,-2.601251357230438,3.92,-0.051,-0.277,-9.758,0.491,269.236,271.188,True,0,1,0,0
-0.705,-0.56,-0.23,compass,73.589,-1.119,151.8,-1.323,0.112,7.39,2.389,3.964856694965391,-60.0,269.125,4.024,23228.787,False,-3.5375783299391164,-2.607183565095569,3.92,-0.051,-0.316,-9.723,0.827,269.125,271.188,True,0,1,0,0
-0.734,-0.448,-0.245,compass,89.611,-1.343,150.605,-1.332,0.448,7.39,2.468,3.9914457655915063,-60.0,269.041,3.927,23228.887,False,-3.4121069368374695,-2.54857567652784,3.92,-0.051,-0.355,-9.68,0.827,269.041,270.705,True,0,1,0,0
-0.768,-0.336,-0.261,compass,88.038,-1.679,149.764,-1.335,0.448,8.82,2.468,4.03334954151677,-60.0,268.963,3.927,23228.987,False,-3.383162883042487,-2.552672087572283,3.92,-0.051,-0.355,-9.723,1.49,268.963,270.705,True,0,1,0,0
-0.742,-0.448,-0.29,compass,67.386,-1.455,149.482,-1.346,0.895,8.82,2.508,4.056667243787068,-60.0,268.868,4.01,23229.087,False,-3.4446526074770465,-2.6120287032169274,3.92,-0.051,-0.434,-9.758,1.49,268.764,271.717,True,0,1,0,0
-0.742,-0.448,-0.29,compass,66.705,-1.455,149.343,-1.346,0.895,8.82,2.508,4.056536229061413,-60.0,268.764,4.01,23229.187,False,-3.4389855599063996,-2.617561224420496,3.92,-0.051,-0.434,-9.758,1.49,268.764,271.717,True,0,1,0,0
-0.707,-0.224,-0.303,compass,62.674,-1.79,149.421,-1.338,1.007,8.46,2.468,4.066453483902242,-60.0,268.655,4.152,23229.287,False,-3.562915105130213,-2.7161804447372253,3.92,-0.051,-0.434,-9.758,1.223,268.655,272.023,True,0,1,0,0
-0.652,-0.112,-0.313,compass,61.928,-1.679,149.164,-1.32,0.895,8.46,2.468,4.062857703050395,-60.0,268.535,4.152,23229.388,False,-3.552496860587528,-2.722713981574852,3.92,-0.09,-0.469,-9.84,1.223,268.535,272.023,True,0,1,0,0
-0.498,0.0,-0.326,compass,58.637,-2.014,148.129,-1.267,1.119,8.46,2.468,3.9124601574209317,-60.0,268.242,3.847,23229.588,False,-3.252328001068182,-2.537429835732051,3.92,-0.09,-0.508,-9.918,1.1,268.242,272.044,True,0,1,0,0
-0.498,0.0,-0.326,compass,58.637,-2.014,148.129,-1.267,1.119,8.46,2.468,3.9124601574209317,-60.0,268.242,3.847,23229.588,False,-3.252328001068182,-2.537429835732051,3.92,-0.09,-0.508,-9.918,1.1,268.242,272.044,True,0,1,0,0
-0.196,0.336,-0.324,compass,50.177,-2.686,148.52,-1.144,1.455,8.42,2.369,3.7910373042980265,-60.0,267.695,3.952,23229.788,False,-3.346917398456857,-2.634880953504845,3.92,-0.051,-0.547,-9.918,0.977,267.695,271.332,True,0,1,0,0
-0.196,0.336,-0.324,compass,50.177,-2.686,148.52,-1.144,1.455,8.42,2.369,3.7910373042980265,-60.0,267.695,3.952,23229.788,False,-3.346917398456857,-2.634880953504845,3.92,-0.051,-0.547,-9.918,0.977,267.695,271.332,True,0,1,0,0
0.037,0.224,-0.306,compass,53.506,-2.574,148.654,-1.063,1.231,8.42,2.289,3.7018975702211216,-60.0,267.268,3.987,23229.988,False,-3.3799075954634064,-2.6802987156851064,3.92,-0.051,-0.586,-9.914,0.977,267.268,272.486,True,0,1,0,0
0.037,0.224,-0.306,compass,53.506,-2.574,148.654,-1.063,1.231,8.42,2.289,3.7018975702211216,-60.0,267.268,3.987,23229.988,False,-3.3799075954634064,-2.6802987156851064,3.92,-0.051,-0.586,-9.914,0.977,267.268,272.486,True,0,1,0,0
0.279,0.112,-0.275,compass,54.178,-2.574,149.884,-0.99,1.231,8.51,2.15,3.6684264450042745,-60.0,266.826,4.08,23230.188,False,-3.5033711617616095,-2.7662549590757606,3.92,-0.051,-0.66,-9.875,0.909,266.826,272.505,True,0,1,0,0
0.279,0.112,-0.275,compass,54.178,-2.574,149.884,-0.99,1.231,8.51,2.15,3.6684264450042745,-60.0,266.826,4.08,23230.188,False,-3.5033711617616095,-2.7662549590757606,3.92,-0.051,-0.66,-9.875,0.909,266.826,272.505,True,0,1,0,0
0.522,0.224,-0.231,compass,52.782,-2.798,151.062,-0.944,1.119,8.38,2.03,3.6511321594225388,-60.0,266.378,4.112,23230.388,False,-3.5717017370260002,-2.8108801162964343,3.92,-0.09,-0.738,-9.879,0.775,266.378,272.608,True,0,1,0,0
0.522,0.224,-0.231,compass,52.782,-2.798,151.062,-0.944,1.119,8.38,2.03,3.6511321594225388,-60.0,266.378,4.112,23230.388,False,-3.5717017370260002,-2.8108801162964343,3.92,-0.09,-0.738,-9.879,0.775,266.378,272.608,True,0,1,0,0
0.755,0.0,-0.176,compass,-90.0,-2.014,159.577,-0.917,0.448,8.17,0.0,3.6737075416563316,-60.0,265.96,4.051,23230.588,False,-3.7778116805005952,-2.7912042200371903,3.88,-0.164,-0.816,-9.84,0.593,265.96,271.212,True,0,1,0,0
0.755,0.0,-0.176,compass,-90.0,-2.014,159.577,-0.917,0.448,8.17,0.0,3.6737075416563316,-60.0,265.96,4.051,23230.588,False,-3.7778116805005952,-2.7912042200371903,3.88,-0.164,-0.816,-9.84,0.593,265.96,271.212,True,0,1,0,0
1.01,0.448,-0.108,compass,72.536,-1.455,157.297,-0.933,0.448,6.7,2.07,3.281469852589389,-60.0,265.41,4.119,23230.788,False,-3.777064821105499,-2.866572990401686,3.88,-0.203,-0.852,-9.836,-0.208,265.41,271.763,True,0,1,0,0
1.01,0.448,-0.108,compass,72.536,-1.455,157.297,-0.933,0.448,6.7,2.07,3.281469852589389,-60.0,265.41,4.119,23230.788,False,-3.777064821105499,-2.866572990401686,3.88,-0.203,-0.852,-9.836,-0.208,265.41,271.763,True,0,1,0,0
1.096,0.448,-0.038,compass,75.81,-1.119,151.335,-0.963,-0.336,6.7,2.11,3.2383319514070203,-60.0,265.111,4.119,23230.988,False,-3.589814851434361,-2.8820164578464866,3.88,-0.203,-0.816,-9.84,-0.208,265.111,270.943,True,0,1,0,0
1.096,0.448,-0.038,compass,75.81,-1.119,151.335,-0.963,-0.336,6.7,2.11,3.2383319514070203,-60.0,265.111,4.119,23230.988,False,-3.589814851434361,-2.8820164578464866,3.88,-0.203,-0.816,-9.84,-0.208,265.111,270.943,True,0,1,0,0
1.101,1.007,0.029,compass,71.249,-0.56,144.123,-0.948,-0.783,5.63,2.249,3.380347892602445,-60.0,264.869,4.018,23231.189,False,-3.2312008954077367,-2.8233950558943226,3.88,-0.164,-0.816,-9.918,-0.543,264.869,270.971,True,0,1,0,0
1.101,1.007,0.029,compass,71.249,-0.56,144.123,-0.948,-0.783,5.63,2.249,3.380347892602445,-60.0,264.869,4.018,23231.189,False,-3.2312008954077367,-2.8233950558943226,3.88,-0.164,-0.816,-9.918,-0.543,264.869,270.971,True,0,1,0,0
0.986,1.231,0.088,compass,71.416,-0.112,137.598,-0.893,-1.343,5.69,2.408,3.5721857367833683,-60.0,264.694,3.886,23231.389,False,-2.8473793451940774,-2.738930863127945,3.88,-0.129,-0.777,-9.996,-0.459,264.694,269.346,True,0,1,0,0
0.986,1.231,0.088,compass,71.416,-0.112,137.598,-0.893,-1.343,5.69,2.408,3.5721857367833683,-60.0,264.694,3.886,23231.389,False,-2.8473793451940774,-2.738930863127945,3.88,-0.129,-0.777,-9.996,-0.459,264.694,269.346,True,0,1,0,0
0.593,1.007,0.126,compass,75.159,0.112,131.259,-0.747,-1.79,6.5,2.747,3.9010826566527594,-60.0,264.536,3.874,23231.589,False,-2.534293076564314,-2.738245796784372,3.85,-0.012,-0.738,-10.105,-0.01,264.536,268.229,True,0,1,0,0
0.593,1.007,0.126,compass,75.159,0.112,131.259,-0.747,-1.79,6.5,2.747,3.9010826566527594,-60.0,264.536,3.874,23231.589,False,-2.534293076564314,-2.738245796784372,3.85,-0.012,-0.738,-10.105,-0.01,264.536,268.229,True,0,1,0,0
0.223,0.224,0.138,compass,81.689,-0.0,126.517,-0.685,-2.014,8.44,3.145,4.32300055944102,-60.0,264.504,3.859,23231.789,False,-2.281631310711928,-2.7288026875635754,3.85,0.027,-0.66,-10.062,0.964,264.504,267.312,True,0,1,0,0
0.223,0.224,0.138,compass,81.689,-0.0,126.517,-0.685,-2.014,8.44,3.145,4.32300055944102,-60.0,264.504,3.859,23231.789,False,-2.281631310711928,-2.7288026875635754,3.85,0.027,-0.66,-10.062,0.964,264.504,267.312,True,0,1,0,0
-0.191,-0.56,0.124,compass,86.908,-0.448,123.49,-0.733,-2.238,9.54,3.583,4.784904493789599,-60.0,264.469,3.795,23231.989,False,-2.0833361881315153,-2.685089495533833,3.85,0.062,-0.434,-9.914,1.234,264.469,265.379,True,0,1,0,0
-0.191,-0.56,0.124,compass,86.908,-0.448,123.49,-0.733,-2.238,9.54,3.583,4.784904493789599,-60.0,264.469,3.795,23231.989,False,-2.0833361881315153,-2.685089495533833,3.85,0.062,-0.434,-9.914,1.234,264.469,265.379,True,0,1,0,0
-0.615,-1.567,0.087,compass,93.107,-0.448,122.577,-0.881,-1.902,9.54,3.782,5.166273950464839,-60.0,264.615,3.692,23232.189,False,-1.986946316717581,-2.6055273892307036,3.85,-0.012,-0.277,-9.797,1.234,264.615,265.32,True,0,1,0,0
-0.615,-1.567,0.087,compass,93.107,-0.448,122.577,-0.881,-1.902,9.54,3.782,5.166273950464839,-60.0,264.615,3.692,23232.189,False,-1.986946316717581,-2.6055273892307036,3.85,-0.012,-0.277,-9.797,1.234,264.615,265.32,True,0,1,0,0
-1.03,-1.567,0.026,compass,96.95,-0.895,124.76,-1.108,-1.455,9.4,3.941,5.5781491930707015,-60.0,264.597,4.077,23232.389,False,-2.322514116179485,-2.8780911255784813,3.85,-0.09,-0.203,-9.723,1.064,264.597,263.973,True,0,1,0,0
-1.401,-1.455,-0.016,compass,96.686,-0.783,126.419,-1.328,-0.671,9.4,4.001,5.650266392881373,-60.0,264.575,3.962,23232.489,False,-2.3498807836336866,-2.798192657834004,3.85,-0.09,-0.164,-9.723,0.957,264.575,264.305,True,0,1,0,0
-1.549,-1.231,-0.062,compass,95.105,-0.895,127.859,-1.429,-0.671,9.4,4.001,5.716975006954487,-60.0,264.551,3.962,23232.589,False,-2.4287700096663243,-2.7993542841737864,3.85,-0.129,-0.125,-9.723,0.957,264.551,264.305,True,0,1,0,0
-1.659,-0.895,-0.11,compass,91.248,-0.895,129.494,-1.507,0.112,9.4,3.862,5.640876602705676,-60.0,264.503,3.734,23232.689,False,-2.3712456359955434,-2.640877216529008,3.85,-0.129,-0.086,-9.797,0.957,264.503,264.456,True,0,1,0,0
-1.735,-0.56,-0.159,compass,88.533,-1.119,130.498,-1.56,-0.112,9.25,3.862,5.595506467009262,-60.0,264.434,3.734,23232.789,False,-2.4196150987324536,-2.6440252496864547,3.85,-0.129,-0.125,-9.797,0.811,264.434,264.456,True,0,1,0,0
-1.735,-0.56,-0.159,compass,88.533,-1.119,130.498,-1.56,-0.112,9.25,3.682,5.595506467009262,-60.0,264.434,3.734,23232.789,False,-2.4196150987324536,-2.6440252496864547,3.85,-0.129,-0.125,-9.797,0.811,264.434,264.456,True,0,1,0,0
-1.791,-0.224,-0.255,compass,85.433,-1.567,133.678,-1.61,0.671,9.13,3.682,5.364674581636429,-60.0,264.247,3.802,23232.99,False,-2.61638165051533,-2.700982019943913,3.85,-0.051,-0.164,-9.875,0.67,264.247,264.711,True,0,1,0,0
-1.755,-0.112,-0.3,compass,83.452,-2.014,136.71,-1.611,1.455,9.13,3.105,5.139410204012661,-60.0,264.122,3.756,23233.09,False,-2.7224237635074067,-2.6735786974430034,3.85,-0.051,-0.164,-9.875,0.67,264.122,264.451,True,0,1,0,0
-1.701,-0.224,-0.342,compass,85.203,-1.79,138.74,-1.582,1.231,9.09,3.105,4.97327420494603,-60.0,264.012,3.756,23233.19,False,-2.811066284196552,-2.6786334078213643,3.85,-0.012,-0.242,-9.957,0.584,264.012,264.451,True,0,1,0,0
-1.603,0.0,-0.38,compass,80.223,-2.35,142.912,-1.546,1.679,9.09,2.349,4.743794037293458,-60.0,263.887,3.748,23233.29,False,-2.9772158254439685,-2.67882219809097,3.82,-0.012,-0.277,-9.957,0.584,263.887,264.629,True,0,1,0,0
-1.332,-0.224,-0.408,compass,83.328,-2.35,147.284,-1.472,2.35,9.09,2.349,4.542210662498419,-60.0,263.586,3.748,23233.39,False,-3.136216477658834,-2.6925815238441793,3.82,-0.012,-0.316,-9.953,0.584,263.586,264.629,True,0,1,0,0
-1.163,-0.336,-0.431,compass,-98.532,-2.574,150.177,-1.45,2.238,9.0,0.0,4.225995137380364,-60.0,263.399,3.802,23233.49,False,-3.2814945850691406,-2.7402751997295915,3.82,-0.012,-0.316,-9.992,0.495,263.399,266.035,True,0,1,0,0
-0.991,-0.448,-0.448,compass,-99.464,-3.021,154.052,-1.424,2.686,9.0,0.0,3.827208402976865,-60.0,263.362,3.802,23233.59,False,-3.4063404229131966,-2.74200515532584,3.82,-0.012,-0.355,-9.953,0.495,263.362,266.035,True,0,1,0,0
-0.803,-0.56,-0.458,compass,-102.807,-2.574,81.012,-1.413,2.462,8.67,0.0,3.529019395367131,-60.0,263.323,3.814,23233.69,False,-3.5796578908176424,-2.752173371793428,3.82,-0.012,-0.395,-9.879,0.281,263.323,266.537,True,0,1,0,0
-0.585,-0.671,-0.462,compass,-101.692,-3.021,27.566,-1.41,3.245,8.67,0.0,3.280949356045984,-60.0,263.304,3.814,23233.79,False,-3.7332828974730723,-2.7530520638962535,3.82,-0.012,-0.469,-9.797,0.281,263.304,266.537,True,0,1,0,0
-0.347,-1.007,-0.459,compass,-107.824,-2.686,-13.634,-1.415,3.133,8.67,0.0,3.2634504146805905,-60.0,263.28,4.189,23233.89,False,-4.174656056664974,-3.0251255550363196,3.82,-0.012,-0.508,-9.723,0.281,263.28,266.528,True,0,1,0,0
-0.087,-1.119,-0.448,compass,-107.884,-2.798,-44.751,-1.439,3.469,6.77,0.0,3.3324867795938538,-60.0,263.259,4.189,23233.99,False,-4.1874534837721615,-3.0261653310909655,3.82,-0.051,-0.547,-9.68,-0.382,263.259,266.528,True,0,1,0,0
0.198,-1.119,-0.428,compass,-109.66,-2.574,-69.322,-1.474,3.133,6.77,0.0,3.3897306298077825,-60.0,263.168,3.855,23234.09,False,-3.8306805343545496,-2.78887492133275,3.82,-0.129,-0.66,-9.68,-0.382,263.168,267.442,True,0,1,0,0
0.478,-0.336,-0.401,compass,-96.117,-2.686,-88.912,-1.493,3.133,5.05,0.0,3.4659245014454987,-60.0,263.047,3.855,23234.19,False,-3.8001535685555137,-2.7944630955028233,3.82,-0.129,-0.699,-9.719,-1.208,263.047,267.442,True,0,1,0,0
1.038,0.112,-0.358,compass,-87.954,-2.798,-104.65,-1.445,3.133,5.05,0.0,3.546923272532859,-60.0,262.774,3.935,23234.29,False,-3.853951318692552,-2.86511713880471,3.74,-0.203,-0.816,-9.762,-1.208,262.774,268.526,True,0,1,0,0
1.303,0.56,-0.308,compass,-77.735,-3.021,-117.858,-1.38,2.574,5.05,0.0,3.5988873408733606,-60.0,262.573,3.935,23234.39,False,-3.8447335206891773,-2.8745744234385198,3.74,-0.203,-0.891,-9.84,-1.087,262.573,268.526,True,0,1,0,0
1.546,1.231,-0.252,compass,-62.357,-3.021,-128.034,-1.276,2.35,5.05,0.0,3.634673775729774,-60.0,262.334,3.993,23234.49,False,-3.8925636085573867,-2.9285356979674626,3.74,-0.242,-0.969,-9.875,-1.087,262.334,267.608,True,0,1,0,0
1.757,1.679,-0.192,compass,-46.855,-2.91,-136.424,-1.141,1.79,5.07,0.0,3.6287071357610734,-60.0,262.073,3.993,23234.59,False,-3.892522770551818,-2.940883504330607,3.74,-0.242,-1.043,-9.953,-0.969,262.073,267.608,True,0,1,0,0
1.926,2.238,-0.129,compass,-24.237,-2.798,-142.893,-0.979,1.007,5.07,0.0,3.59088813292525,-60.0,261.814,4.042,23234.69,False,-3.9386555841219,-2.9890035636504115,3.74,-0.242,-1.043,-9.953,-0.969,261.814,266.09,True,0,1,0,0
2.063,2.462,-0.063,compass,-10.31,-2.35,-148.289,-0.808,0.448,5.07,0.0,3.506524110919319,-60.0,261.536,4.042,23234.79,False,-3.943372399302951,-3.0021398266580155,3.74,-0.203,-1.082,-9.992,-0.969,261.536,266.09,True,0,1,0,0
2.151,2.686,0.004,compass,-4.767,-2.126,-152.476,-0.64,0.224,5.03,0.0,3.3852488991032668,-60.0,261.27,4.03,23234.891,False,-3.9351262683492627,-3.0060031832695793,3.74,-0.164,-1.082,-9.992,-0.885,261.27,265.136,True,0,1,0,0
2.195,2.35,0.069,compass,10.792,-1.679,-157.127,-0.491,-0.448,5.03,0.0,3.27655096241627,-60.0,261.022,4.03,23234.991,False,-3.956911036121866,-3.0175542660418957,3.74,-0.129,-1.082,-9.996,-0.885,261.022,265.136,True,0,1,0,0
2.189,1.679,0.133,compass,45.02,-1.007,-83.332,-0.355,-1.679,5.03,0.0,3.1854810293735145,-60.0,260.547,4.137,23235.091,False,-4.098461164102413,-3.1202413908109774,3.74,-0.051,-1.008,-9.992,-0.885,260.547,265.322,True,0,1,0,0
2.081,1.119,0.191,compass,60.961,-0.783,-27.348,-0.303,-2.014,5.11,0.0,3.124299082295017,-60.0,260.427,4.137,23235.191,False,-4.126370007196628,-3.1259418008792683,3.68,-0.012,-0.969,-9.918,-0.769,260.427,265.322,True,0,1,0,0
1.948,0.448,0.244,compass,42.529,0.112,8.822,-0.315,-2.238,5.11,2.19,2.7489241201299035,-60.0,260.324,4.042,23235.291,False,-4.016960382305919,-3.058732874722274,3.68,-0.012,-0.93,-9.914,-0.769,260.324,264.567,True,0,1,0,0
1.746,-0.112,0.289,compass,47.485,0.224,36.636,-0.345,-2.35,5.11,2.19,2.551480123226482,-60.0,260.28,4.042,23235.392,False,-3.907540158287671,-3.0607362524280397,3.68,-0.012,-0.891,-9.914,-0.769,260.28,264.567,True,0,1,0,0
1.514,-0.448,0.326,compass,104.294,0.224,51.237,-0.413,-3.021,5.53,2.627,2.6423050493593228,-60.0,260.251,4.009,23235.492,False,-3.5230481485862737,-3.0370518980445955,3.68,-0.012,-0.891,-9.914,-0.552,260.251,263.343,True,0,1,0,0
1.254,-0.783,0.354,compass,106.189,0.336,64.123,-0.514,-3.245,5.53,2.627,2.946455361576548,-60.0,260.235,4.009,23235.592,False,-3.1730445480196297,-3.0377706426750173,3.68,-0.012,-0.852,-9.957,-0.552,260.235,263.343,True,0,1,0,0
0.972,-1.007,0.372,compass,106.671,0.448,73.132,-0.642,-3.917,5.53,3.722,3.5468115677120133,-60.0,260.234,3.958,23235.692,False,-2.7565225162625846,-2.9995031483930563,3.68,-0.051,-0.816,-9.957,-0.552,260.234,261.82,True,0,1,0,0
0.671,-1.455,0.381,compass,109.09,0.448,81.773,-0.783,-3.805,6.35,3.722,4.155137953791011,-60.0,260.239,3.958,23235.792,False,-2.5107214439240284,-2.9992763106902993,3.68,-0.09,-0.777,-9.957,-0.221,260.239,261.82,True,0,1,0,0
0.361,-1.455,0.381,compass,108.317,0.56,88.775,-0.934,-4.252,6.35,4.419,4.865552487948134,-60.0,260.259,3.886,23235.892,False,-2.2798667218059943,-2.943889002523796,3.68,-0.129,-0.738,-9.957,-0.221,260.259,259.843,True,0,1,0,0
0.041,-1.231,0.37,compass,106.904,0.56,95.059,-1.086,-4.588,6.58,4.419,5.518350352666018,-60.0,260.305,3.886,23235.992,False,-2.1771762591171093,-2.941854970026617,3.68,-0.129,-0.625,-9.918,-0.083,260.305,259.843,True,0,1,0,0
