imu.roll,imu.pitchrate,imu.heel,ap.mode,ap.wind_angle,imu.headingrate,ap.true_wind_angle,imu.pitch,imu.rollrate,rudder.angle,wind.speed,ap.true_wind_speed,ap.heading_error,ap.heading,gps.speed,timestamp,ap.enabled,ap.vmg,ap.cmg,sow.speed,imu.accel_X,imu.accel_Y,imu.accel_Z,rudder.speed,imu.heading,gps.track,perf.quality_flag,perf.boat_config.Main,perf.boat_config.jib,perf.boat_config.spi,perf.boat_config.weight
-1.066,0.112,-0.948,compass,-85.602,-0.783,-94.982,-0.53,1.455,-0.42,0.0,3.447279188568226,-60.0,315.851,4.034,23138.722,False,-4.025717072947622,0.4456567070406642,3.81,-0.012,-0.586,-10.023,0.063,315.851,322.218,True,0,1,0,0
-0.844,0.112,-0.945,compass,-84.806,-0.671,-113.082,-0.536,1.231,-0.42,0.0,3.522831081027671,-60.0,315.748,4.034,23138.822,False,-4.026928106639518,0.4384789057326106,3.81,-0.012,-0.66,-9.996,0.063,315.748,322.218,True,0,1,0,0
-0.647,0.0,-0.936,compass,-90.0,-0.671,-127.691,-0.538,1.007,-0.4,0.0,3.6055124272510097,-60.0,315.684,4.071,23138.922,False,-4.066332089032451,0.43793399705533403,3.81,-0.012,-0.625,-9.957,0.063,315.684,322.67,True,0,1,0,0
-0.418,0.224,-0.921,compass,-79.695,-1.007,-138.623,-0.547,1.231,-0.4,0.0,3.666241374554229,-60.0,315.851,4.071,23139.022,False,-4.065943773885213,0.44975838587238565,3.81,-0.012,-0.625,-9.879,0.063,315.851,322.67,True,0,1,0,0
-0.252,0.224,-0.901,compass,-79.695,-1.231,-147.003,-0.545,1.231,-0.4,0.0,3.7363637551631195,-60.0,315.765,4.156,23139.123,False,-4.1512377317926665,0.4529904617265597,3.81,-0.051,-0.586,-9.758,0.063,315.765,321.76,True,0,1,0,0
-0.077,0.336,-0.876,compass,-63.434,-1.231,-75.278,-0.543,0.671,-0.19,0.0,3.7985417123820695,-60.0,315.55,4.156,23139.223,False,-4.154105276755002,0.4374856891632381,3.81,-0.051,-0.547,-9.723,0.127,315.55,321.76,True,0,1,0,0
0.079,0.336,-0.847,compass,-74.744,-1.119,-97.593,-0.553,1.231,-0.19,0.0,3.8103442825447615,-60.0,315.455,4.061,23139.323,False,-4.058336784459177,0.4207222327268614,3.81,-0.051,-0.547,-9.68,0.127,315.455,321.791,True,0,1,0,0
0.246,0.224,-0.814,compass,-74.054,-0.783,-36.587,-0.557,0.783,-0.3,0.0,3.833590851134481,-60.0,315.619,4.061,23139.423,False,-4.059196541051117,0.4323059130784881,3.81,-0.051,-0.508,-9.684,0.06,315.619,321.791,True,0,1,0,0
0.292,0.224,-0.781,compass,-44.999,-0.671,10.255,-0.561,0.224,-0.3,0.0,3.8745785616563952,-60.0,315.625,4.098,23139.523,False,-4.097758375895141,0.43665367394208565,3.81,-0.051,-0.547,-9.762,0.06,315.625,321.359,True,0,1,0,0
0.345,0.112,-0.747,compass,-78.69,-0.671,47.203,-0.577,0.56,-0.21,0.0,3.896367142331359,-60.0,315.608,4.098,23139.623,False,-4.0979508492892585,0.43546802459043465,3.81,-0.051,-0.547,-9.762,0.101,315.608,321.359,True,0,1,0,0
0.38,0.112,-0.714,compass,-81.87,-0.56,-2.685,-0.607,0.783,-0.21,0.0,3.9167336766444953,-60.0,315.582,4.135,23139.723,False,-4.134883231379412,0.4375230631625983,3.81,-0.09,-0.586,-9.84,0.101,315.582,320.948,True,0,1,0,0
0.418,0.0,-0.68,compass,-90.0,-0.448,36.654,-0.644,0.224,-0.25,0.0,3.956404486048813,-60.0,315.552,4.135,23139.823,False,-4.1344961912540175,0.43536012976622024,3.81,-0.051,-0.586,-9.953,0.071,315.552,320.948,True,0,1,0,0
0.451,-0.224,-0.646,compass,-101.31,-0.0,-10.419,-0.705,1.119,-0.25,0.0,3.9508935294970597,-60.0,315.509,4.038,23139.923,False,-4.037684119636113,0.4221371476290491,3.81,-0.012,-0.586,-9.996,0.071,315.509,321.706,True,0,1,0,0
0.477,-0.448,-0.612,compass,-165.965,-0.224,30.859,-0.768,0.112,-0.3,0.0,3.9756975214506727,-60.0,315.476,4.038,23140.023,False,-4.037400901298288,0.41978435909427986,3.87,-0.051,-0.699,-10.105,0.039,315.476,321.706,True,0,1,0,0
0.505,-0.783,-0.579,compass,-144.464,0.336,-15.379,-0.854,0.56,-0.3,0.0,4.015230730189844,-60.0,315.444,4.001,23140.123,False,-4.000640274021666,0.4137441459581555,3.87,-0.012,-0.699,-10.145,0.039,315.444,321.874,True,0,1,0,0
0.511,-0.895,-0.546,compass,-172.876,0.448,27.458,-0.942,0.112,-0.3,0.0,4.06662005496446,-60.0,315.425,4.001,23140.223,False,-4.0006142713038635,0.4124582753027289,3.87,-0.051,-0.777,-10.219,0.039,315.425,321.874,True,0,1,0,0
0.513,-0.895,-0.514,compass,153.438,0.224,-18.038,-1.039,-0.448,-0.4,0.0,3.984949566013048,-60.0,315.416,3.968,23140.323,False,-3.9676649420197623,0.40838721106545084,3.87,-0.051,-0.777,-10.219,0.002,315.416,321.89,True,0,1,0,0
0.47,-1.007,-0.485,compass,131.993,0.224,24.843,-1.208,-1.119,-0.4,0.0,3.807711189503099,-60.0,315.395,3.968,23140.423,False,-3.9672337408619986,0.40698810642748634,3.87,-0.051,-0.777,-10.258,0.002,315.395,321.89,True,0,1,0,0
0.412,-0.895,-0.458,compass,131.64,-0.112,56.633,-1.269,-1.007,-0.48,0.0,3.7015149455533276,-60.0,315.379,4.005,23140.523,False,-3.9990417855477123,0.4096259763014135,3.87,-0.051,-0.777,-10.219,-0.039,315.379,321.727,True,0,1,0,0
0.314,-0.671,-0.435,compass,108.439,-0.448,79.397,-1.323,-2.014,-0.48,0.0,3.595184486641895,-60.0,315.357,4.005,23140.623,False,-3.976922171735387,0.4080925169285321,3.87,-0.09,-0.777,-10.18,-0.039,315.357,321.727,True,0,1,0,0
0.227,-0.448,-0.415,compass,103.244,-0.336,97.243,-1.351,-1.902,-0.48,0.0,3.584323440253395,-60.0,315.338,4.051,23140.724,False,-3.9951121022656193,0.4115318351071346,3.87,-0.09,-0.699,-10.027,-0.039,315.338,320.651,True,0,1,0,0
0.084,-0.336,-0.4,compass,98.132,-0.336,110.214,-1.371,-2.35,-0.38,0.0,3.6110992358277136,-60.0,315.318,4.051,23140.824,False,-3.9522535305428055,0.4101187910732591,3.87,-0.09,-0.66,-9.996,-0.002,315.318,320.651,True,0,1,0,0
-0.047,0.112,-0.389,compass,87.273,-0.783,120.388,-1.363,-2.35,-0.38,0.0,3.660097104041413,-60.0,315.277,4.049,23140.924,False,-3.9093956304657858,0.40699989291820443,3.92,-0.09,-0.625,-9.84,-0.002,315.277,320.412,True,0,1,0,0
-0.205,0.112,-0.384,compass,87.273,-0.783,128.326,-1.344,-2.35,-0.32,0.0,3.721367309829446,-60.0,315.229,4.049,23141.024,False,-3.8725556086821036,0.40367725438604246,3.92,-0.09,-0.586,-9.762,0.029,315.229,320.412,True,0,1,0,0
-0.363,0.224,-0.383,compass,84.558,-0.671,135.152,-1.31,-2.35,-0.32,0.0,3.777356638376402,-60.0,315.189,4.082,23141.124,False,-3.8864278092736257,0.4041022027178121,3.92,-0.09,-0.434,-9.613,0.029,315.189,317.583,True,0,1,0,0
-0.52,0.224,-0.387,compass,81.868,-0.671,141.807,-1.275,-1.567,-0.42,0.0,3.824808555297391,-60.0,315.148,4.082,23141.224,False,-3.901010878689809,0.4012256932633507,3.92,-0.09,-0.395,-9.535,-0.024,315.148,317.583,True,0,1,0,0
-0.823,0.224,-0.4,compass,82.404,-0.224,146.746,-1.217,-1.679,-0.42,0.0,3.850769335404783,-60.0,315.076,4.005,23141.324,False,-3.8318839991487526,0.38852670953194274,3.92,-0.09,-0.203,-9.457,-0.024,315.076,317.555,True,0,1,0,0
-0.969,0.224,-0.417,compass,81.869,0.56,150.788,-1.194,-1.567,-0.4,0.0,3.8740187398636534,-60.0,315.056,4.005,23141.424,False,-3.840494886735091,0.38719344284537016,3.92,-0.09,-0.164,-9.418,-0.012,315.056,317.555,True,0,1,0,0
-1.1,0.112,-0.438,compass,78.69,0.671,155.681,-1.188,-0.56,-0.4,0.0,3.9047222149717986,-60.0,315.059,4.051,23141.524,False,-3.924531935448706,0.39186584045380884,3.92,-0.09,-0.086,-9.418,-0.012,315.059,317.651,True,0,1,0,0
-1.22,0.0,-0.461,compass,90.0,0.783,159.705,-1.192,-0.448,-0.52,0.0,3.932420179101058,-60.0,315.063,4.051,23141.624,False,-3.954787253034693,0.3921883890584772,3.92,-0.09,-0.047,-9.492,-0.069,315.063,317.651,True,0,1,0,0
-1.283,-0.224,-0.486,compass,-153.434,1.119,163.191,-1.203,0.112,-0.52,0.0,3.9267269508632703,-60.0,315.093,4.02,23141.724,False,-3.9499086740879497,0.39122996920511943,3.92,-0.09,-0.047,-9.609,-0.069,315.093,318.459,True,0,1,0,0
-1.318,-0.224,-0.511,compass,-108.434,1.455,166.103,-1.211,0.671,-0.52,0.0,3.8628537466985753,-60.0,315.14,4.02,23141.824,False,-3.969400290916785,0.3945306376531602,3.92,-0.09,-0.086,-9.797,-0.069,315.14,318.459,True,0,1,0,0
-1.317,-0.224,-0.535,compass,-116.564,1.455,168.33,-1.233,0.448,-0.66,0.0,3.830452657719939,-60.0,315.146,3.968,23141.924,False,-3.929702824391826,0.3897985470168345,3.92,-0.09,-0.203,-9.996,-0.109,315.146,320.423,True,0,1,0,0
-1.346,-0.112,-0.559,compass,-95.194,1.679,91.987,-1.25,1.231,-0.66,0.0,3.746381832242713,-60.0,314.996,3.968,23142.024,False,-3.945574956322641,0.37942840972628117,3.92,-0.09,-0.242,-10.105,-0.109,314.996,320.423,True,0,1,0,0
-1.386,0.112,-0.584,compass,-85.602,1.343,32.751,-1.254,1.455,-0.73,0.0,3.6890397998938,-60.0,314.642,4.005,23142.125,False,-3.9927021725146314,0.3583257103787428,3.92,-0.012,-0.395,-10.223,-0.132,314.642,321.221,True,0,1,0,0
-1.343,0.224,-0.607,compass,-78.691,0.895,-13.827,-1.228,1.119,-0.73,0.0,3.6789758670981154,-60.0,314.601,4.005,23142.225,False,-3.998087742581754,0.3554938074000529,3.92,-0.012,-0.469,-10.297,-0.132,314.601,321.221,True,0,1,0,0
-1.275,0.224,-0.627,compass,-75.964,0.783,28.603,-1.193,0.895,-0.73,0.0,3.695393023066827,-60.0,314.616,4.024,23142.325,False,-4.019487165375958,0.3582723736386695,3.92,-0.012,-0.547,-10.336,-0.132,314.616,321.711,True,0,1,0,0
-1.212,0.224,-0.644,compass,-56.311,0.56,60.909,-1.144,0.336,-0.71,0.0,3.7396789533168837,-60.0,314.647,4.024,23142.425,False,-4.0182003872882035,0.3604412341583825,3.92,0.027,-0.586,-10.301,-0.112,314.647,321.711,True,0,1,0,0
-1.08,0.224,-0.672,compass,63.435,0.112,105.288,-1.045,-0.448,-0.71,0.0,3.813480449364887,-60.0,314.76,4.152,23142.625,False,-4.1420361351526545,0.3800658447954689,3.92,-0.012,-0.586,-10.105,-0.112,314.76,322.209,True,0,1,0,0
-1.08,0.224,-0.672,compass,63.435,0.112,105.288,-1.045,-0.448,-0.71,0.0,3.813480449364887,-60.0,314.76,4.152,23142.625,False,-4.1420361351526545,0.3800658447954689,3.92,-0.012,-0.586,-10.105,-0.112,314.76,322.209,True,0,1,0,0
-0.986,0.224,-0.691,compass,68.199,-0.448,131.543,-0.949,-0.56,-0.36,0.0,3.755235121610564,-60.0,314.933,4.042,23142.825,False,-4.024077696992842,0.3820839779018963,3.93,-0.012,-0.469,-9.84,0.02,314.933,321.572,True,0,1,0,0
-0.986,0.224,-0.691,compass,68.199,-0.448,131.543,-0.949,-0.56,-0.36,0.0,3.755235121610564,-60.0,314.933,4.042,23142.825,False,-4.024077696992842,0.3820839779018963,3.93,-0.012,-0.469,-9.84,0.02,314.933,321.572,True,0,1,0,0
-0.966,-0.112,-0.708,compass,96.34,-0.56,146.102,-0.888,-1.007,-0.03,0.0,3.689744003690794,-60.0,314.971,4.045,23143.025,False,-4.009702347595949,0.38516128887315887,3.93,0.027,-0.203,-9.574,0.128,314.971,319.824,True,0,1,0,0
-0.966,-0.112,-0.708,compass,96.34,-0.56,146.102,-0.888,-1.007,-0.03,0.0,3.689744003690794,-60.0,314.971,4.045,23143.025,False,-4.009702347595949,0.38516128887315887,3.93,0.027,-0.203,-9.574,0.128,314.971,319.824,True,0,1,0,0
-1.055,-0.112,-0.726,compass,116.564,0.112,157.507,-0.859,-0.224,-0.15,0.0,3.8868561857262107,-60.0,315.102,4.255,23143.225,False,-4.2286941143609775,0.4147893355027359,3.93,-0.012,-0.125,-9.379,0.055,315.102,317.87,True,0,1,0,0
-1.055,-0.112,-0.726,compass,116.564,0.112,157.507,-0.859,-0.224,-0.15,0.0,3.8868561857262107,-60.0,315.102,4.255,23143.225,False,-4.2286941143609775,0.4147893355027359,3.93,-0.012,-0.125,-9.379,0.055,315.102,317.87,True,0,1,0,0
-1.123,-0.112,-0.749,compass,-96.34,-0.224,164.643,-0.856,1.007,-0.15,0.0,3.848003603677901,-60.0,315.021,4.15,23143.425,False,-4.130375422143203,0.39873134084359096,3.93,-0.051,-0.086,-9.492,0.055,315.021,319.019,True,0,1,0,0
-1.123,-0.112,-0.749,compass,-96.34,-0.224,164.643,-0.856,1.007,-0.15,0.0,3.848003603677901,-60.0,315.021,4.15,23143.425,False,-4.130375422143203,0.39873134084359096,3.93,-0.051,-0.086,-9.492,0.055,315.021,319.019,True,0,1,0,0
-1.164,0.112,-0.773,compass,-86.186,-0.224,91.937,-0.847,1.679,-0.09,0.0,3.838933979737469,-60.0,314.871,4.322,23143.626,False,-4.315232350286839,0.4039058397379597,3.93,-0.051,-0.203,-9.758,0.069,314.871,319.093,True,0,1,0,0
-1.164,0.112,-0.773,compass,-86.186,-0.224,91.937,-0.847,1.679,-0.09,0.0,3.838933979737469,-60.0,314.871,4.322,23143.626,False,-4.315232350286839,0.4039058397379597,3.93,-0.051,-0.203,-9.758,0.069,314.871,319.093,True,0,1,0,0
-1.13,0.448,-0.795,compass,-70.019,-0.448,47.217,-0.815,1.231,-0.09,0.0,3.834113832916261,-60.0,314.696,4.244,23143.826,False,-4.241093107806077,0.38370921179555223,3.96,-0.051,-0.469,-10.145,0.062,314.696,321.303,True,0,1,0,0
-1.13,0.448,-0.795,compass,-70.019,-0.448,47.217,-0.815,1.231,-0.09,0.0,3.834113832916261,-60.0,314.696,4.244,23143.826,False,-4.241093107806077,0.38370921179555223,3.96,-0.051,-0.469,-10.145,0.062,314.696,321.303,True,0,1,0,0
-0.855,0.56,-0.804,compass,-68.963,-0.895,-39.623,-0.69,1.455,-0.09,0.0,3.8208231212239907,-60.0,314.535,4.275,23144.026,False,-4.274484833649139,0.3745626261547618,3.96,-0.012,-0.625,-10.262,0.062,314.535,320.028,True,0,1,0,0
-0.855,0.56,-0.804,compass,-68.963,-0.895,-39.623,-0.69,1.455,-0.09,0.0,3.8208231212239907,-60.0,314.535,4.275,23144.026,False,-4.274484833649139,0.3745626261547618,3.96,-0.012,-0.625,-10.262,0.062,314.535,320.028,True,0,1,0,0
-0.602,0.56,-0.796,compass,-50.194,-0.783,45.719,-0.605,0.671,-0.15,0.0,3.89130844616729,-60.0,314.493,4.308,23144.226,False,-4.307878784534209,0.374345064417153,3.96,-0.012,-0.699,-10.219,0.036,314.493,321.858,True,0,1,0,0
-0.602,0.56,-0.796,compass,-50.194,-0.783,45.719,-0.605,0.671,-0.15,0.0,3.89130844616729,-60.0,314.493,4.308,23144.226,False,-4.307878784534209,0.374345064417153,3.96,-0.012,-0.699,-10.219,0.036,314.493,321.858,True,0,1,0,0
-0.363,0.448,-0.773,compass,14.036,-1.119,96.3,-0.54,-0.112,-0.13,0.0,3.9240272920742334,-60.0,314.376,4.193,23144.426,False,-4.19013993061986,0.35585814043020125,3.96,0.027,-0.625,-10.027,0.039,314.376,321.168,True,0,1,0,0
-0.363,0.448,-0.773,compass,14.036,-1.119,96.3,-0.54,-0.112,-0.13,0.0,3.9240272920742334,-60.0,314.376,4.193,23144.426,False,-4.19013993061986,0.35585814043020125,3.96,0.027,-0.625,-10.027,0.039,314.376,321.168,True,0,1,0,0
-0.18,0.224,-0.741,compass,-26.564,-1.679,126.42,-0.521,0.112,-0.07,0.0,4.0146127992216565,-60.0,314.288,4.316,23144.626,False,-4.305033514949376,0.3595923644698999,3.96,-0.012,-0.547,-9.684,0.065,314.288,321.114,True,0,1,0,0
-0.18,0.224,-0.741,compass,-26.564,-1.679,126.42,-0.521,0.112,-0.07,0.0,4.0146127992216565,-60.0,314.288,4.316,23144.626,False,-4.305033514949376,0.3595923644698999,3.96,-0.012,-0.547,-9.684,0.065,314.288,321.114,True,0,1,0,0
-0.063,-0.224,-0.703,compass,153.436,-1.567,144.637,-0.564,-0.112,-0.19,0.0,4.004363200809515,-60.0,314.292,4.166,23144.826,False,-4.1488050018915485,0.3474133819305707,4.03,-0.051,-0.434,-9.414,-0.001,314.292,319.982,True,0,1,0,0
-0.063,-0.224,-0.703,compass,153.436,-1.567,144.637,-0.564,-0.112,-0.19,0.0,4.004363200809515,-60.0,314.292,4.166,23144.826,False,-4.1488050018915485,0.3474133819305707,4.03,-0.051,-0.434,-9.414,-0.001,314.292,319.982,True,0,1,0,0
-0.003,-0.671,-0.662,compass,-126.872,-0.336,157.219,-0.736,0.895,-0.11,0.0,3.8917324055006333,-60.0,314.029,4.203,23145.026,False,-4.189359449523643,0.33128639144096667,4.03,-0.09,-0.395,-9.457,0.039,314.029,318.686,True,0,1,0,0
-0.003,-0.671,-0.662,compass,-126.872,-0.336,157.219,-0.736,0.895,-0.11,0.0,3.8917324055006333,-60.0,314.029,4.203,23145.026,False,-4.189359449523643,0.33128639144096667,4.03,-0.09,-0.395,-9.457,0.039,314.029,318.686,True,0,1,0,0
0.068,-0.671,-0.62,compass,-111.804,-0.0,27.274,-0.898,1.679,-0.11,0.0,3.872976492806043,-60.0,313.854,4.329,23145.226,False,-4.328794354470409,0.32809729251649034,4.03,-0.09,-0.469,-9.762,0.039,313.854,318.275,True,0,1,0,0
0.068,-0.671,-0.62,compass,-111.804,-0.0,27.274,-0.898,1.679,-0.11,0.0,3.872976492806043,-60.0,313.854,4.329,23145.226,False,-4.328794354470409,0.32809729251649034,4.03,-0.09,-0.469,-9.762,0.039,313.854,318.275,True,0,1,0,0
0.161,-0.56,-0.575,compass,-109.657,0.336,9.038,-1.076,1.567,-0.21,0.0,3.9672899032895703,-60.0,313.745,4.271,23145.426,False,-4.270776473601366,0.31554644882516725,4.03,-0.09,-0.625,-10.141,0.002,313.745,320.649,True,0,1,0,0
0.161,-0.56,-0.575,compass,-109.657,0.336,9.038,-1.076,1.567,-0.21,0.0,3.9672899032895703,-60.0,313.745,4.271,23145.426,False,-4.270776473601366,0.31554644882516725,4.03,-0.09,-0.625,-10.141,0.002,313.745,320.649,True,0,1,0,0
0.254,-0.336,-0.527,compass,-126.876,0.336,74.834,-1.203,0.448,-0.34,0.0,4.054588142103489,-60.0,313.686,4.18,23145.627,False,-4.179156390970401,0.30453854187972457,4.1,-0.09,-0.777,-10.379,-0.063,313.686,321.479,True,0,1,0,0
0.254,-0.336,-0.527,compass,-126.876,0.336,74.834,-1.203,0.448,-0.34,0.0,4.054588142103489,-60.0,313.686,4.18,23145.627,False,-4.179156390970401,0.30453854187972457,4.1,-0.09,-0.777,-10.379,-0.063,313.686,321.479,True,0,1,0,0
0.361,0.224,-0.476,compass,63.43,-0.224,114.114,-1.244,-0.448,-0.27,0.0,4.0340693412156545,-60.0,313.796,4.108,23145.827,False,-4.104330685113574,0.3071593451544941,4.1,-0.09,-0.852,-10.418,-0.034,313.796,321.595,True,0,1,0,0
0.361,0.224,-0.476,compass,63.43,-0.224,114.114,-1.244,-0.448,-0.27,0.0,4.0340693412156545,-60.0,313.796,4.108,23145.827,False,-4.104330685113574,0.3071593451544941,4.1,-0.09,-0.852,-10.418,-0.034,313.796,321.595,True,0,1,0,0
0.328,0.448,-0.428,compass,74.052,-0.56,137.646,-1.172,-1.567,-0.27,0.0,3.775575190810366,-60.0,313.981,4.15,23146.027,False,-4.142546135666736,0.32369775890902697,4.1,-0.09,-0.852,-10.262,-0.034,313.981,321.214,True,0,1,0,0
0.248,0.336,-0.408,compass,81.468,-0.56,144.108,-1.132,-2.238,-0.19,0.0,3.622902084727971,-60.0,314.055,4.217,23146.127,False,-4.196765828948414,0.3342925605779194,4.1,-0.051,-0.699,-10.066,-0.004,314.055,319.553,True,0,1,0,0
0.141,0.336,-0.391,compass,81.868,-0.336,147.971,-1.095,-2.35,-0.19,0.0,3.536397987034162,-60.0,314.118,4.217,23146.227,False,-4.172255592205819,0.3388783135651697,4.1,-0.051,-0.586,-9.836,-0.004,314.118,319.553,True,0,1,0,0
0.141,0.336,-0.391,compass,81.868,-0.336,147.971,-1.095,-2.35,-0.19,0.0,3.536397987034162,-60.0,314.118,4.217,23146.227,False,-4.172255592205819,0.3388783135651697,4.1,-0.051,-0.586,-9.836,-0.004,314.118,319.553,True,0,1,0,0
-0.119,-0.112,-0.371,compass,93.815,-0.224,152.77,-1.078,-1.679,-0.15,0.0,3.491792942628016,-60.0,314.203,3.993,23146.427,False,-3.8946891739627465,0.32683909695908403,4.1,-0.012,-0.355,-9.414,0.017,314.203,318.842,True,0,1,0,0
-0.265,-0.56,-0.368,compass,102.806,-0.224,154.256,-1.11,-2.462,-0.13,0.0,3.6193090134897394,-60.0,314.223,4.413,23146.527,False,-4.2737842400139305,0.3627300108055456,4.14,-0.012,-0.316,-9.375,0.025,314.223,316.679,True,0,1,0,0
