imu.roll,imu.pitchrate,imu.heel,ap.mode,ap.wind_angle,imu.headingrate,ap.true_wind_angle,imu.pitch,imu.rollrate,rudder.angle,wind.speed,ap.true_wind_speed,ap.heading_error,ap.heading,gps.speed,timestamp,ap.enabled,ap.vmg,ap.cmg,sow.speed,imu.accel_X,imu.accel_Y,imu.accel_Z,rudder.speed,imu.heading,gps.track,perf.quality_flag,perf.boat_config.Main,perf.boat_config.jib,perf.boat_config.spi,perf.boat_config.weight
-4.344,0.671,-2.067,compass,-15.688,2.574,19.375,-0.868,0.895,-11.69,5.812,1.1692604593594966,-60.0,353.941,4.6,22776.677,False,-4.340982314151057,1.165111971787231,4.82,0.027,0.41,-10.027,-0.185,353.941,359.623,True,0,1,0,0
-4.256,0.56,-2.133,compass,-23.077,2.238,9.378,-0.813,2.462,-11.13,5.812,1.3519161400887056,-60.0,354.037,4.6,22776.777,False,-3.018919739292426,1.1725989001271264,4.82,0.062,0.336,-10.062,0.023,354.037,359.623,True,0,1,0,0
-4.189,0.56,-2.194,compass,-46.808,1.79,-2.493,-0.754,2.798,-11.13,6.091,1.66072439890656,-60.0,354.071,5.004,22776.877,False,-1.8739006115932433,1.2785141725337663,4.82,0.102,0.18,-10.105,0.023,354.071,0.01,True,0,1,0,0
-4.038,0.336,-2.25,compass,-46.844,1.679,-15.068,-0.696,2.574,-10.62,6.091,1.9533783428795886,-60.0,354.152,5.004,22776.977,False,-0.9054893556179895,1.2854216451241716,4.74,0.062,0.105,-10.066,0.276,354.152,0.01,True,0,1,0,0
-3.822,0.0,-2.297,compass,-47.805,1.343,-25.41,-0.671,2.686,-10.62,6.449,2.321869380452211,-60.0,354.262,4.773,22777.077,False,-0.15921298244422885,1.2347934800479408,4.74,0.062,-0.012,-10.066,0.276,354.262,1.106,True,0,1,0,0
-3.584,-0.56,-2.335,compass,-49.883,1.007,-35.342,-0.658,2.798,-10.62,6.449,2.650584629554235,-60.0,354.385,4.773,22777.177,False,0.23949345076233464,1.2447020589628985,4.74,0.062,-0.203,-10.027,0.276,354.385,1.106,True,0,1,0,0
-3.017,-0.56,-2.356,compass,-48.457,0.448,-43.863,-0.666,2.462,-10.6,6.807,2.9693116372909074,-60.0,354.714,4.87,22777.277,False,0.5089293280032734,1.2970445540409012,4.74,-0.012,-0.277,-9.957,0.255,354.714,2.464,True,0,1,0,0
-2.721,-0.448,-2.367,compass,-49.599,0.112,-50.89,-0.695,3.021,-10.6,6.807,3.3132655656768137,-60.0,354.858,4.87,22777.377,False,0.6701855938897273,1.3087869526170457,4.74,-0.051,-0.355,-9.957,0.255,354.858,2.464,True,0,1,0,0
-2.405,-0.336,-2.368,compass,-46.061,-0.112,-56.678,-0.717,2.014,-10.6,7.265,3.5951501471484666,-60.0,355.042,4.93,22777.477,False,0.7819798298516871,1.3403049966759015,4.74,-0.09,-0.277,-9.84,0.255,355.042,3.743,True,0,1,0,0
-2.083,-0.112,-2.359,compass,-46.331,-0.336,-61.181,-0.731,2.35,-10.52,7.265,3.8717575466433454,-60.0,355.024,4.93,22777.577,False,0.8501948948199373,1.3388041602508982,4.74,-0.129,-0.316,-9.801,0.257,355.024,3.743,True,0,1,0,0
-1.753,0.224,-2.341,compass,-54.61,-0.671,-64.628,-0.741,3.021,-10.52,7.405,4.260835413711727,-60.0,355.307,4.942,22777.677,False,0.9308587840881594,1.36540863628414,4.74,-0.129,-0.355,-9.645,0.257,355.307,3.844,True,0,1,0,0
-1.459,0.448,-2.315,compass,-52.276,-0.56,-68.1,-0.747,2.238,-10.56,7.405,4.5459956453809065,-60.0,355.541,4.942,22777.777,False,0.9225706652347018,1.3848022809606384,4.74,-0.164,-0.316,-9.613,0.211,355.541,3.844,True,0,1,0,0
-1.187,0.56,-2.281,compass,-51.418,-0.56,-70.671,-0.732,2.014,-10.56,7.464,4.7995312171410385,-60.0,355.671,4.745,22777.877,False,0.8842506869305188,1.340081784682256,4.77,-0.164,-0.316,-9.457,0.211,355.671,4.002,True,0,1,0,0
-0.921,0.783,-2.24,compass,-51.786,-0.112,-72.628,-0.731,2.462,-10.68,7.464,5.064420052783832,-60.0,355.8,4.745,22777.977,False,0.8869609814448269,1.3503658448822937,4.77,-0.203,-0.277,-9.414,0.13,355.8,4.002,True,0,1,0,0
-0.655,0.56,-2.193,compass,-53.615,0.895,-74.446,-0.738,3.021,-10.68,7.444,5.308684767780429,-60.0,355.929,4.829,22778.078,False,0.8805098156659158,1.3845990139571194,4.77,-0.203,-0.242,-9.375,0.13,355.929,4.329,True,0,1,0,0
-0.196,0.56,-2.133,compass,-52.421,0.895,-76.297,-0.854,2.462,-10.68,7.444,5.468383307263354,-60.0,356.165,4.829,22778.178,False,0.8342838434397382,1.4036149127037,4.77,-0.203,-0.434,-9.492,0.13,356.165,4.329,True,0,1,0,0
0.029,0.448,-2.068,compass,-55.83,1.679,-77.454,-0.906,3.917,-11.13,7.285,5.6934061494366075,-60.0,356.286,4.767,22778.278,False,0.8041394842015932,1.3951889557963153,4.77,-0.242,-0.434,-9.609,-0.033,356.286,4.934,True,0,1,0,0
0.249,0.336,-1.998,compass,-53.887,2.35,-79.053,-0.995,2.798,-11.13,7.285,5.781184038869844,-60.0,356.462,4.767,22778.378,False,0.7353055178258848,1.4091887884600227,4.77,-0.242,-0.586,-9.758,-0.033,356.462,4.934,True,0,1,0,0
0.468,0.112,-1.924,compass,-54.472,2.91,-80.234,-1.108,2.798,-11.13,7.385,5.845497983005364,-60.0,356.686,4.706,22778.478,False,0.6813492294042838,1.408936820968334,4.77,-0.242,-0.738,-10.027,-0.033,356.686,6.407,True,0,1,0,0
0.667,-0.112,-1.847,compass,-55.596,3.469,-81.307,-1.259,3.021,-12.42,7.385,5.917817686243634,-60.0,356.972,4.706,22778.578,False,0.6379430820044798,1.431301369365296,4.77,-0.203,-0.816,-10.141,-0.46,356.972,6.407,True,0,1,0,0
0.851,0.0,-1.766,compass,-52.482,3.469,-82.12,-1.406,1.79,-12.42,7.564,5.923823917297668,-60.0,357.307,4.533,22778.678,False,0.5867425598833943,1.4038726885482466,4.77,-0.203,-0.93,-10.34,-0.46,357.307,6.5,True,0,1,0,0
0.997,-0.224,-1.683,compass,-50.746,4.029,-83.244,-1.507,0.783,-13.02,7.564,5.8335671228853485,-60.0,357.685,4.533,22778.778,False,0.5293297223816366,1.4323243301138107,4.77,-0.203,-1.008,-10.414,-0.713,357.685,6.5,True,0,1,0,0
1.094,-0.224,-1.6,compass,-50.18,4.476,-84.182,-1.626,0.56,-13.02,7.544,5.753947081813653,-60.0,358.106,4.535,22778.878,False,0.4825072716202429,1.464484482059591,4.9,-0.164,-1.082,-10.488,-0.713,358.106,5.735,True,0,1,0,0
1.126,-0.336,-1.518,compass,-43.22,4.812,-86.056,-1.719,-1.902,-13.02,7.544,5.492266806222469,-60.0,358.563,4.535,22778.978,False,0.35789916361929885,1.4987356171051163,4.9,-0.129,-1.082,-10.523,-0.642,358.563,5.735,True,0,1,0,0
0.867,-0.336,-1.446,compass,-44.12,4.588,-87.659,-1.886,-2.574,-13.02,7.325,5.202667961110571,-60.0,359.424,4.335,22779.078,False,0.2621365300782114,1.4938581738243464,4.9,-0.09,-1.121,-10.449,-0.642,359.424,5.703,True,0,1,0,0
0.625,-0.336,-1.384,compass,-39.311,4.141,-89.475,-1.985,-3.805,-12.88,7.325,4.882372700786012,-60.0,359.86,4.335,22779.178,False,0.13191394620431937,1.5247905929752177,4.9,-0.051,-1.082,-10.375,-0.508,359.86,5.703,True,0,1,0,0
0.418,-0.56,-1.33,compass,-29.127,4.364,-94.541,-2.004,-5.595,-12.88,6.728,4.44955631094871,-60.0,0.235,4.432,22779.278,False,-0.2549671247141253,1.5861137659100248,4.9,-0.051,-1.043,-10.336,-0.508,0.235,5.012,True,0,1,0,0
0.14,-0.56,-1.286,compass,-28.447,4.588,-98.205,-2.009,-5.707,-12.88,6.728,4.065064850896878,-60.0,0.648,4.432,22779.378,False,-0.5335220402363229,1.6158541933116992,4.9,-0.09,-0.891,-10.145,-0.508,0.648,5.012,True,0,1,0,0
-0.2,-0.56,-1.253,compass,-13.973,4.7,-102.436,-1.983,-6.379,-12.58,6.031,3.696965871439242,-60.0,1.083,4.358,22779.478,False,-0.8382951982127343,1.6197256193135325,4.9,-0.09,-0.816,-10.102,-0.357,1.083,2.081,True,0,1,0,0
-0.66,-0.336,-1.236,compass,-6.707,4.812,-105.28,-1.967,-7.274,-12.58,6.031,3.326378269860868,-60.0,1.521,4.358,22779.578,False,-1.04611587404743,1.6505971429158832,4.9,-0.129,-0.547,-9.992,-0.357,1.521,2.081,True,0,1,0,0
-1.14,-0.224,-1.233,compass,0.289,4.924,-110.375,-1.92,-7.274,-12.58,5.374,2.992120851508773,-60.0,1.974,4.417,22779.679,False,-1.4332774045105667,1.7049317087400877,4.9,-0.129,-0.316,-9.914,-0.357,1.974,0.698,True,0,1,0,0
-1.703,0.112,-1.247,compass,-0.659,4.812,-113.531,-1.866,-7.162,-12.62,5.374,2.6631492014380767,-60.0,2.393,4.417,22779.779,False,-1.6603289035478053,1.7347005864708516,4.92,-0.129,-0.125,-9.879,-0.335,2.393,0.698,True,0,1,0,0
-2.25,0.783,-1.277,compass,42.724,4.476,-92.225,-1.788,-7.386,-12.62,4.917,2.695659852810084,-60.0,2.777,4.473,22779.879,False,-0.06207441109249721,1.7843431249932735,4.92,-0.129,0.105,-9.801,-0.335,2.777,358.837,True,0,1,0,0
-3.363,1.119,-1.339,compass,34.275,4.141,-71.071,-1.564,-5.26,-12.5,4.917,2.5699201369140794,-60.0,3.486,4.473,22779.979,False,-3.8166447443736273,1.8349967688443751,4.92,-0.129,0.18,-9.801,-0.242,3.486,358.837,True,0,1,0,0
-3.872,1.119,-1.415,compass,38.168,3.917,-48.717,-1.434,-5.819,-12.5,4.479,2.4113879617983094,-60.0,3.831,4.671,22780.079,False,-4.625228980077506,1.9419816515739883,4.92,-0.09,0.41,-9.641,-0.242,3.831,359.283,True,0,1,0,0
-4.297,0.895,-1.502,compass,37.994,3.805,-27.145,-1.305,-5.595,-12.5,4.479,2.3099682452273083,-60.0,4.181,4.671,22780.179,False,-3.838662550818744,1.9678762273142456,4.92,-0.051,0.527,-9.645,-0.242,4.181,359.283,True,0,1,0,0
-4.687,1.007,-1.597,compass,28.526,4.029,-6.621,-1.202,-3.357,-12.5,4.24,2.153264157337866,-60.0,4.523,4.423,22780.279,False,-2.7311569863218086,1.886930262468126,4.92,-0.012,0.68,-9.414,-0.218,4.523,359.627,True,0,1,0,0
-5.062,0.336,-1.701,compass,26.812,4.029,13.374,-1.12,-2.686,-12.5,4.24,1.9876196130728618,-60.0,4.773,4.423,22780.379,False,-2.1234565610731932,1.9043725481397271,4.92,0.102,0.832,-9.336,-0.218,4.773,359.627,True,0,1,0,0
-5.41,0.112,-1.813,compass,32.783,3.581,29.581,-1.039,-3.581,-12.48,4.16,1.9199265568994068,-60.0,4.945,4.446,22780.479,False,-1.6565101006092915,1.9264756366239535,4.92,0.102,0.91,-9.191,-0.186,4.945,0.653,True,0,1,0,0
-6.741,0.0,-1.96,compass,16.54,3.581,47.417,-0.712,-0.895,-12.48,4.16,1.7954148545755038,-60.0,5.279,4.446,22780.579,False,-1.6564890006233854,1.9497893255634007,4.92,0.102,0.984,-9.152,-0.186,5.279,0.653,True,0,1,0,0
-6.874,-0.336,-2.108,compass,3.675,3.693,64.219,-0.702,0.895,-12.48,4.28,1.6695696575378565,-60.0,5.617,4.526,22780.679,False,-1.895912197936456,2.0086909440593734,4.85,0.102,1.062,-9.109,-0.186,5.617,2.467,True,0,1,0,0
-6.91,-1.231,-2.252,compass,-3.718,2.686,83.628,-0.719,1.79,-12.58,4.28,1.565325773415041,-60.0,5.912,4.526,22780.779,False,-2.4840629775323255,2.0295607918123366,4.85,0.102,1.023,-9.152,-0.2,5.912,2.467,True,0,1,0,0
-6.864,-1.231,-2.39,compass,-14.548,2.462,79.11,-0.763,3.805,-12.58,5.235,1.3413899107736003,-60.0,6.13,4.353,22780.879,False,-1.5044282343001758,1.9667480356028555,4.85,0.062,1.062,-9.191,-0.2,6.13,4.834,True,0,1,0,0
-6.795,-1.455,-2.522,compass,-8.789,2.014,77.929,-0.791,2.91,-12.68,5.235,1.0912299332254582,-60.0,6.045,4.353,22780.979,False,-0.9148479861960168,1.96103674386554,4.85,0.062,0.984,-9.297,-0.231,6.045,4.834,True,0,1,0,0
-6.712,-1.231,-2.648,compass,-17.41,1.902,61.784,-0.807,5.148,-12.68,6.25,1.1407904650183711,-60.0,5.87,4.442,22781.079,False,-4.165941835826313,1.989159942149088,4.85,-0.012,0.871,-9.457,-0.231,5.87,8.392,True,0,1,0,0
-6.468,-1.119,-2.763,compass,-22.791,1.79,45.043,-0.851,6.267,-12.68,6.25,1.24193467611505,-60.0,5.762,4.442,22781.18,False,-4.160701468291415,1.9817044436062252,4.85,-0.012,0.793,-9.57,-0.231,5.762,8.392,True,0,1,0,0
-6.078,-0.783,-2.862,compass,-50.617,1.007,30.065,-0.9,5.148,-12.72,7.902,2.1414361486824776,-60.0,5.709,4.302,22781.28,False,-2.7387708761381235,1.9156529814686813,4.85,-0.051,0.602,-9.801,-0.221,5.709,12.03,True,0,1,0,0
-5.61,-0.336,-2.945,compass,-54.706,1.119,15.721,-0.925,7.945,-12.72,7.902,3.1923070357718153,-60.0,5.653,4.302,22781.38,False,-1.388567678424888,1.9119102432599224,4.85,-0.051,0.527,-9.875,-0.221,5.653,12.03,True,0,1,0,0
-5.126,-0.224,-3.01,compass,-52.223,0.895,3.189,-0.93,7.498,-12.66,8.818,4.182093002164407,-60.0,5.541,4.294,22781.48,False,-0.30410036295107884,1.9009111692402432,4.85,-0.129,0.258,-10.18,-0.169,5.541,16.087,True,0,1,0,0
-4.587,0.112,-3.057,compass,-50.74,0.224,-8.042,-0.922,7.05,-12.66,8.818,4.976601655659682,-60.0,5.427,4.294,22781.58,False,0.4492501114974023,1.893294357221708,4.85,-0.129,-0.047,-10.375,-0.169,5.427,16.087,True,0,1,0,0
-3.934,0.671,-3.084,compass,-48.67,-0.0,-17.334,-0.897,7.05,-12.62,9.594,5.816394162313223,-60.0,5.418,4.302,22781.68,False,0.9975236895058729,1.896063633328931,4.81,-0.129,-0.242,-10.484,-0.133,5.418,17.224,True,0,1,0,0
-2.678,0.336,-3.071,compass,-48.521,0.448,-25.389,-0.838,6.602,-12.62,9.594,6.429118429585432,-60.0,5.365,4.302,22781.78,False,1.353823069123946,1.8925394840924612,4.81,-0.129,-0.547,-10.602,-0.133,5.365,17.224,True,0,1,0,0
-2.096,0.112,-3.042,compass,-66.48,0.783,-33.121,-0.83,6.938,-12.64,9.833,7.11848755027808,-60.0,5.379,4.627,22781.88,False,1.6426280795110173,2.0363362239469094,4.81,-0.09,-0.699,-10.684,-0.13,5.379,20.081,True,0,1,0,0
-1.113,-0.56,-2.942,compass,-65.554,1.79,-47.549,-0.928,4.476,-12.64,9.753,7.849316795888697,-60.0,5.512,4.318,22782.08,False,1.5183108022212055,1.9092734975390317,4.81,-0.129,-1.043,-10.484,-0.13,5.512,19.91,True,0,1,0,0
-1.113,-0.56,-2.942,compass,-65.554,1.79,-47.549,-0.928,4.476,-12.64,9.753,7.849316795888697,-60.0,5.512,4.318,22782.08,False,1.5183108022212055,1.9092734975390317,4.81,-0.129,-1.043,-10.484,-0.13,5.512,19.91,True,0,1,0,0
-0.223,-1.455,-2.796,compass,-66.119,2.686,-59.92,-1.189,2.91,-12.68,9.634,8.067819961780732,-60.0,5.808,4.473,22782.281,False,1.3067655163801892,1.9987948264654847,4.81,-0.129,-1.121,-10.18,-0.13,5.808,18.627,True,0,1,0,0
-0.223,-1.455,-2.796,compass,-66.119,2.686,-59.92,-1.189,2.91,-12.68,9.634,8.067819961780732,-60.0,5.808,4.473,22782.281,False,1.3067655163801892,1.9987948264654847,4.81,-0.129,-1.121,-10.18,-0.13,5.808,18.627,True,0,1,0,0
0.597,-1.567,-2.607,compass,-63.826,2.798,-70.407,-1.524,0.783,-12.64,9.355,7.829790464293461,-60.0,6.423,4.351,22782.481,False,0.9087782108325918,1.9856772837124157,4.81,-0.164,-1.121,-9.836,-0.104,6.423,17.736,True,0,1,0,0
0.597,-1.567,-2.607,compass,-63.826,2.798,-70.407,-1.524,0.783,-12.64,9.355,7.829790464293461,-60.0,6.423,4.351,22782.481,False,0.9087782108325918,1.9856772837124157,4.83,-0.164,-1.121,-9.836,-0.104,6.423,17.736,True,0,1,0,0
0.977,-0.336,-2.4,compass,-55.724,3.021,-79.397,-1.86,-1.567,-12.64,8.3,7.221702126209166,-60.0,7.526,4.481,22782.681,False,0.5320497127670113,2.1215383480706858,4.83,-0.203,-1.043,-9.574,-0.104,7.526,17.345,True,0,1,0,0
0.977,-0.336,-2.4,compass,-55.724,3.021,-79.397,-1.86,-1.567,-12.64,8.3,7.221702126209166,-60.0,7.526,4.481,22782.681,False,0.5320497127670113,2.1215383480706858,4.83,-0.203,-1.043,-9.574,-0.104,7.526,17.345,True,0,1,0,0
0.852,0.671,-2.205,compass,-44.812,3.133,-87.287,-1.853,-3.693,-12.7,7.365,6.286377682797283,-60.0,8.35,4.426,22782.881,False,0.07594456061046172,2.1515770808676273,4.83,-0.203,-0.93,-9.613,-0.114,8.35,15.654,True,0,1,0,0
0.852,0.671,-2.205,compass,-44.812,3.133,-87.287,-1.853,-3.693,-12.7,7.365,6.286377682797283,-60.0,8.35,4.426,22782.881,False,0.07594456061046172,2.1515770808676273,4.83,-0.203,-0.93,-9.613,-0.114,8.35,15.654,True,0,1,0,0
0.328,1.679,-2.047,compass,-2.61,2.798,-87.382,-1.661,-4.029,-12.6,6.389,5.472041827014101,-60.0,9.04,4.434,22783.081,False,0.1579752671644317,2.201877573213411,4.83,-0.129,-0.816,-9.719,-0.069,9.04,14.361,True,0,1,0,0
0.328,1.679,-2.047,compass,-2.61,2.798,-87.382,-1.661,-4.029,-12.6,6.389,5.472041827014101,-60.0,9.04,4.434,22783.081,False,0.1579752671644317,2.201877573213411,4.83,-0.129,-0.816,-9.719,-0.069,9.04,14.361,True,0,1,0,0
-0.056,1.79,-1.923,compass,2.486,2.462,-76.047,-1.424,-5.148,-12.58,6.389,4.627647597647654,-59.568,9.699,4.337,22783.281,False,1.0535229930168273,2.1967969477578637,4.83,-0.051,-0.66,-9.914,-0.052,9.699,13.972,True,0,1,0,0
-0.056,1.79,-1.923,compass,2.486,2.462,-76.047,-1.424,-5.148,-12.58,6.389,4.627647597647654,-59.568,9.699,4.337,22783.281,False,1.0535229930168273,2.1967969477578637,4.83,-0.051,-0.66,-9.914,-0.052,9.699,13.972,True,0,1,0,0
-0.677,1.79,-1.84,compass,9.421,2.014,-63.41,-1.115,-5.26,-12.58,4.956,3.6385406672738365,-59.095,10.172,4.469,22783.482,False,2.0275792009352935,2.2955027602505993,4.84,-0.051,-0.355,-10.023,-0.052,10.172,13.085,True,0,1,0,0
-0.677,1.79,-1.84,compass,9.421,2.014,-63.41,-1.115,-5.26,-12.58,4.956,3.6385406672738365,-59.095,10.172,4.469,22783.482,False,2.0275792009352935,2.2955027602505993,4.84,-0.051,-0.355,-10.023,-0.052,10.172,13.085,True,0,1,0,0
-1.816,1.007,-1.817,compass,15.228,2.126,-80.442,-0.739,-4.812,-12.6,3.842,2.450763846578663,-58.54,10.727,4.53,22783.682,False,0.8016606918527737,2.3639647235054007,4.84,-0.09,-0.164,-10.066,-0.053,10.727,12.837,True,0,1,0,0
-1.816,1.007,-1.817,compass,15.228,2.126,-80.442,-0.739,-4.812,-12.6,3.842,2.450763846578663,-58.54,10.727,4.53,22783.682,False,0.8016606918527737,2.3639647235054007,4.84,-0.09,-0.164,-10.066,-0.053,10.727,12.837,True,0,1,0,0
-2.538,0.336,-1.849,compass,5.232,2.462,17.492,-0.66,-3.357,-12.76,3.802,1.7947880126617415,-58.011,11.256,4.586,22783.882,False,-2.4751204542930707,2.4293885248571296,4.84,-0.09,0.066,-9.953,-0.128,11.256,12.578,True,0,1,0,0
-2.538,0.336,-1.849,compass,5.232,2.462,17.492,-0.66,-3.357,-12.76,3.802,1.7947880126617415,-58.011,11.256,4.586,22783.882,False,-2.4751204542930707,2.4293885248571296,4.84,-0.09,0.066,-9.953,-0.128,11.256,12.578,True,0,1,0,0
-3.104,-0.448,-1.916,compass,-1.094,3.245,78.074,-0.696,-2.91,-12.9,4.22,1.5004354754726323,-57.435,11.832,4.59,22784.082,False,-3.8813297216561726,2.4704607485871444,4.84,-0.051,0.297,-9.762,-0.162,11.832,13.691,True,0,1,0,0
-3.104,-0.448,-1.916,compass,-1.094,3.245,78.074,-0.696,-2.91,-12.9,4.22,1.5004354754726323,-57.435,11.832,4.59,22784.082,False,-3.8813297216561726,2.4704607485871444,4.84,-0.051,0.297,-9.762,-0.162,11.832,13.691,True,0,1,0,0
-3.516,-0.895,-2.004,compass,-26.363,3.581,53.723,-0.863,0.112,-12.94,4.658,1.1513154886521266,-56.993,12.274,4.312,22784.282,False,-3.538942151630382,2.3487897956923423,4.84,-0.051,0.371,-9.645,-0.166,12.274,15.61,True,0,1,0,0
-3.684,-1.007,-2.055,compass,-12.796,3.133,9.012,-0.978,-1.79,-12.94,4.658,1.0272689529505314,-56.879,12.388,4.312,22784.382,False,-3.5766330621152216,2.356030769671215,4.84,-0.051,0.41,-9.609,-0.166,12.388,15.61,True,0,1,0,0
-3.873,-1.231,-2.109,compass,-32.916,3.581,-8.794,-1.098,1.231,-12.96,5.394,1.0090550942701366,-56.86,12.407,4.695,22784.482,False,-3.0014815066494838,2.5665370030307235,4.77,-0.051,0.371,-9.574,-0.159,12.407,16.082,True,0,1,0,0
-4.016,-1.119,-2.166,compass,-26.504,3.357,-26.804,-1.299,0.112,-12.96,5.394,1.0275545683110934,-56.624,12.643,4.695,22784.582,False,-2.415971549640942,2.582721315008397,4.77,-0.09,0.336,-9.57,-0.159,12.643,16.082,True,0,1,0,0
-4.046,-0.895,-2.223,compass,-30.314,3.469,-32.583,-1.379,1.119,-12.6,6.091,1.2473615181079467,-56.51,12.757,4.391,22784.682,False,-1.2070486280286394,2.4231737186614932,4.77,-0.09,0.258,-9.641,0.036,12.757,17.4,True,0,1,0,0
-4.046,-0.895,-2.223,compass,-30.314,3.469,-32.583,-1.379,1.119,-12.6,6.091,1.2473615181079467,-56.51,12.757,4.391,22784.682,False,-1.2070486280286394,2.4231737186614932,4.77,-0.09,0.258,-9.641,0.036,12.757,17.4,True,0,1,0,0
-4.013,-0.895,-2.329,compass,-30.7,3.805,-40.637,-1.508,1.455,-12.6,6.967,1.852801085278097,-56.25,13.017,4.372,22784.882,False,0.3729165220401463,2.4290086621398634,4.77,-0.129,0.145,-9.68,0.036,13.017,18.469,True,0,1,0,0
-3.937,-0.783,-2.377,compass,-32.558,3.581,-43.378,-1.565,2.014,-11.55,6.967,2.1909259762723545,-56.054,13.213,4.372,22784.982,False,0.9152571084083939,2.441420944871766,4.77,-0.129,0.105,-9.684,0.383,13.213,18.469,True,0,1,0,0
-3.824,-0.336,-2.421,compass,-41.53,3.581,-45.214,-1.605,1.79,-11.55,7.524,2.6553372596090408,-55.789,13.478,4.333,22785.082,False,1.3426226660225988,2.4363233458827676,4.77,-0.129,0.105,-9.719,0.383,13.478,20.697,True,0,1,0,0
-3.683,-0.56,-2.459,compass,-41.78,3.805,-47.853,-1.635,1.679,-11.55,7.524,3.0283950492759693,-55.467,13.8,4.333,22785.183,False,1.5909924668734083,2.4564057325467124,4.77,-0.129,0.066,-9.836,0.383,13.8,20.697,True,0,1,0,0
-3.533,-0.336,-2.491,compass,-50.692,4.141,-50.305,-1.652,1.902,-10.38,8.081,3.5402832741008163,-55.104,14.163,4.329,22785.283,False,1.7541881069250833,2.4767541437441802,4.77,-0.129,0.105,-9.875,0.735,14.163,21.707,True,0,1,0,0
-3.203,-0.112,-2.512,compass,-50.324,4.588,-53.186,-1.666,2.014,-10.38,8.081,4.017015770898464,-54.292,14.975,4.329,22785.383,False,1.8383987840478269,2.526783996446857,4.74,-0.09,0.027,-10.023,0.735,14.975,21.707,True,0,1,0,0
-3.039,0.224,-2.528,compass,-49.829,4.364,-55.895,-1.632,2.238,-9.51,8.261,4.476263295167886,-53.894,15.373,4.421,22785.483,False,1.8891290272738956,2.6050020234186704,4.74,-0.09,0.066,-10.062,1.092,15.373,22.986,True,0,1,0,0
